,ACCOUNTSPAYABLEANDACCRUEDLIABILITIESCURRENT,ACCOUNTSPAYABLECURRENT,ACCOUNTSPAYABLEOTHERCURRENT,ACCOUNTSPAYABLERELATEDPARTIESCURRENT,ACCOUNTSPAYABLETRADECURRENT,ACCRUEDLIABILITIESCURRENT,BANKOVERDRAFTS,BRIDGELOAN,CAPITALLEASEOBLIGATIONSCURRENT,CAPITALLEASEOBLIGATIONSNONCURRENT,CIK,COMMERCIALPAPER,COMMERCIALPAPERNONCURRENT,CONSTRUCTIONLOAN,CONSTRUCTIONLOANNONCURRENT,CONVERTIBLEDEBTCURRENT,CONVERTIBLEDEBTNONCURRENT,CONVERTIBLELONGTERMNOTESPAYABLE,CONVERTIBLENOTESPAYABLECURRENT,CONVERTIBLESUBORDINATEDDEBTCURRENT,CONVERTIBLESUBORDINATEDDEBTNONCURRENT,DATE,DEBTCURRENT,EXTRACTCODE,FINALLONGTERM,FINALSHORTTERM,JUNIORSUBORDINATEDLONGTERMNOTES,JUNIORSUBORDINATEDNOTESCURRENT,LIABILITIESCURRENT,LIABILITIESNONCURRENT,LIABILITIESOTHERTHANLONGTERMDEBTNONCURRENT,LINESOFCREDITCURRENT,LOANSPAYABLECURRENT,LOANSPAYABLETOBANKCURRENT,LONGTERMCOMMERCIALPAPERCURRENT,LONGTERMCONSTRUCTIONLOANCURRENT,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONS,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONSCURRENT,LONGTERMDEBTCURRENT,LONGTERMDEBTNONCURRENT,LONGTERMLINEOFCREDIT,LONGTERMLOANSFROMBANK,LONGTERMLOANSPAYABLE,LONGTERMNOTESANDLOANS,LONGTERMNOTESPAYABLE,LONGTERMPOLLUTIONCONTROLBOND,LONGTERMPOLLUTIONCONTROLBONDCURRENT,LONGTERMTRANSITIONBOND,LONGTERMTRANSITIONBONDCURRENT,MEDIUMTERMNOTESCURRENT,NAME,NOTESANDLOANSPAYABLECURRENT,NOTESPAYABLECURRENT,NOTESPAYABLETOBANKCURRENT,NOTESPAYABLETOBANKNONCURRENT,OTHERACCRUEDLIABILITIESCURRENT,OTHERLIABILITIESCURRENT,OTHERLOANSPAYABLECURRENT,OTHERLOANSPAYABLELONGTERM,OTHERLONGTERMDEBTCURRENT,OTHERLONGTERMDEBTNONCURRENT,OTHERLONGTERMNOTESPAYABLE,OTHERNOTESPAYABLECURRENT,OTHERSHORTTERMBORROWINGS,SECUREDDEBTCURRENT,SECUREDLONGTERMDEBT,SECURITIESSOLDUNDERAGREEMENTSTOREPURCHASE,SENIORLONGTERMNOTES,SENIORNOTESCURRENT,SHORTTERMBANKLOANSANDNOTESPAYABLE,SHORTTERMBORROWINGS,SHORTTERMNONBANKLOANSANDNOTESPAYABLE,SUBORDINATEDDEBTCURRENT,SUBORDINATEDLONGTERMDEBT,UNSECUREDDEBTCURRENT,UNSECUREDLONGTERMDEBT,WAREHOUSEAGREEMENTBORROWINGS
9,,,,,,,,,,,1068912,,,,,,,,,,,2004-02-13,,HTML,1483300.0,,,,,1483300.0,,,,,,,,,,,,,,,,,,,,,FIRST PLACE FINANCIAL CORP /DE/,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2049.0,2049.0,,,,,,,,,882830,,,,,,,,,,,2004-02-13,12514.0,HTML,166.0,12514.0,,,17916.0,20715.0,770.0,,,,,,,12514.0,12514.0,166.0,,,,,,,,,,,GIBRALTAR PACKAGING GROUP INC,,,,,,320.0,,,,,,,,,,,,,,,,,,,,
1,14824.0,14824.0,,,,,,,,,1031028,,,,,,,,,,,2004-02-13,,HTML,,14824.0,,,21347.0,,,,,,,,,,,,,,,,,,,,,,GLOBECOMM SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,1082735,,,,,,,,,,,2004-02-13,,TEXT,5.0,1841.0,,,1841.0,5.0,,,,,,,,,,,,,,,,,,,,,GREATER ATLANTIC FINANCIAL CORP,,,,,,1841.0,,,,,,,,,,,,,,,,,,,,
3,3255.0,3255.0,,,,,,,,,720671,,,,,,,,,,,2004-02-13,29.0,HTML,6650.0,29.0,,,7951.0,17873.0,,,,,,,,29.0,29.0,6650.0,,,,,,,,,,,HALIFAX CORP,,,,,,,,,,520.0,,,,,,,,,,,,,,,,
4,,,,,,,,,,,1029407,,,,,,,,,,,2004-02-13,36072.0,TEXT,474272.0,36072.0,,,36072.0,2145272.0,,,,,,,,,,474272.0,,,,,,,,,,,HARBOR FLORIDA BANCSHARES INC,,,,,,,,,,,,,,,,,,,,36072.0,,,,,,
5,4226.0,4226.0,,,,,,,,,1094238,,,,,,,,,,,2004-02-13,1111.0,HTML,,1111.0,,,26779.0,,777.0,,,,,,,1111.0,1111.0,,,,,,,,,,,,HARRIS INTERACTIVE INC,,,,,,,,,,,,,,,,,,,,,,,,,,
6,33699.0,17177.0,,,,,,,,,1003344,,,,,,,,,,,2004-02-13,27475.0,TEXT,233118.0,27475.0,,,73708.0,233118.0,,,,,,,,27475.0,27475.0,,,,,,,,,,,,HEADWATERS INC,,,,,16522.0,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,1213411,,,,,,,,,,,2004-02-13,,HTML,16416.0,,,,,16416.0,,,,,,,,,,,,,,,,,,,,,HECHINGER LIQUIDATION TRUST,,,,,,,,,,,,,,,,,,,,,,,,,,
8,58471.0,30361.0,,,,28110.0,,,,,46765,,,,,,,,,,,2004-02-13,,HTML,200000.0,58471.0,,,88471.0,425557.0,1368.0,,,,,,,,,200000.0,,,,200000.0,200000.0,,,,,,HELMERICH & PAYNE INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,56.0,,,,56.0,,,,,,47518,,,,,,,,,,,2004-02-13,,HTML,154.0,56.0,,,266.0,4211.0,133.0,,,,,,,,,154.0,,,,,,,,,,,HILLENBRAND INDUSTRIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,930028.0,3770907.0,,,,,,,,,7084,,,,,,,,,,,2004-02-13,2123131.0,HTML,3865124.0,2102627.0,,,7242308.0,,,,,,,,,20504.0,20504.0,3865124.0,,,2646.0,2646.0,,,,,,,ARCHER DANIELS MIDLAND CO,,,,,,,,,,,,,,,,,,,,2102627.0,,,,,,
1,36166000.0,36166000.0,,,,,,,,,719866,,,,,,,,,,,2004-02-13,,HTML,,36166000.0,,,88913000.0,,,,,,,,,,,,,,,,,,,,,,ARCTIC CAT INC,,,,,,,,,,,,,,,,,,,,,,,,,,
2,372430.0,,,,,,,,,,731802,,,,,,,,,,,2004-02-13,198990.0,HTML,860705.0,191795.0,,,47800.0,,,,,,,,,7195.0,7195.0,860705.0,,,,,,,,,,,ATMOS ENERGY CORP,,,,,120743.0,,,,,,,,,,,,,,,191795.0,,,,,,
3,674675.0,882511.0,,,,,,,87639.0,,885074,,,,,,,,,,,2004-02-13,426450.0,HTML,1330134.0,426450.0,,,5673453.0,7040355.0,,,,,,,,426450.0,338811.0,1330134.0,,,,,,,,,,,AUTHENTIDATE HOLDING CORP,,,,,,2697290.0,,,,,,,,,,,,,,,,,,,,
4,2695765.0,2695765.0,,,,,,,146279.0,,858803,,,,,,,,,,,2004-02-13,146279.0,HTML,28493998.0,146279.0,,,8087677.0,28493998.0,,,,,,,,146279.0,,,,,,,,,,,,,AVANIR PHARMACEUTICALS,,,,,,2402701.0,,,,,,,,,,,,,,,,,,,,
5,5089207.0,,,,,,,,,,852437,,,,,,,,,,,2004-02-13,250000.0,HTML,1172500.0,250000.0,,,8391354.0,,363307.0,,,,,,,250000.0,250000.0,1172500.0,,,,,,,,,,,AVATECH SOLUTIONS INC,,,,,325920.0,,,,,,,,,,,,,,,,,,,,,
6,1125501.0,1125501.0,,,,,,,,,8858,,,,,,,,,,,2004-02-13,1267735.0,HTML,2825996.0,1267735.0,,,1558.0,2893648.0,67652.0,,,,,,,1267735.0,1267735.0,,,,,,,,,,,,AVNET INC,,,,,,,,,,,,,,,,,,,,,,,,,,
7,34700.0,14780.0,,,,19920.0,,,,,1059272,,,,,,,,,,,2004-02-13,,HTML,55381.0,34700.0,,,40680.0,55381.0,,,,,,,,,,,,,,,,,,,,,BEBE STORES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,10795,,,,,,,,,,,2004-02-13,10504.0,TEXT,1164923.0,10504.0,,,940815.0,,,,,,,,,,,1164923.0,,,,,,,,,,,BECTON DICKINSON & CO,,,,,,,,,,,,,,,,,,,,10504.0,,,,,,
9,,,,,,,,,,96.0,935226,,,,,,,,,,,2004-02-13,,TEXT,19000.0,24936.0,,,24936.0,,,,,,,,,,,19000.0,,,,,,,,,,,BENIHANA INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1667.0,,,,,,,,,0.0,1264899,,,,,,,,,,,2004-02-13,,TEXT,6983.0,1667.0,,,6969.0,6983.0,,,,,,,,,,,,,,,,,,,,,BIOVERIS CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
1,286982.0,201647.0,,,,,,,,,864328,,,,,,,,,,,2004-02-13,7224.0,HTML,494939.0,7224.0,,,452474.0,,150575.0,,,,,,,,,494939.0,,,,,,,,,,,BJ SERVICES CO,,,,,85335.0,,,,,,,,,,,,,,,7224.0,,,,,,
2,231000.0,365000.0,,,,641000.0,,,,,354655,,,,,,,,,,,2004-02-13,,HTML,,231000.0,,,1006000.0,,,,,,,,,,,,,,,,,,,,,,BOLT TECHNOLOGY CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5916.0,5916.0,,,,,,,,,1073349,,,,,,,,,,,2004-02-13,253.0,HTML,30016.0,253.0,,,6169.0,30016.0,,,,,,,,253.0,253.0,,,,,,,,,,,,BOTTOMLINE TECHNOLOGIES INC /DE/,,,,,,,,,,,,,,,,,,,,,,,,,,
4,58493.0,50512.0,,,,7981.0,,,,,943897,,,,,,,,,,,2004-02-13,,HTML,238890.0,58493.0,,,81630.0,43813.0,,,,,,,,,,238890.0,,,,,,,,,,,BWAY CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
5,13832.0,13832.0,,,,,,,,,16058,,,,,,,,,,,2004-02-13,,HTML,,13832.0,,,99715.0,,,,,,,,,,,,,,,,,,,,,,CACI INTERNATIONAL INC /DE/,,,,,,,,,,,,,,,,,,,,,,,,,,
6,20918.0,20918.0,,,,,,,,0.0,16104,,,,,,,,,,,2004-02-13,63007.0,TEXT,23112.0,63007.0,,,97812.0,,,,,,,,,63007.0,63007.0,23112.0,,,,,,,,,,,CAGLES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
7,3193.0,5249.0,,,,3770.0,,,,,800460,,,,,,,,,,,2004-02-13,1666.0,HTML,19571.0,1666.0,,,12404.0,19606.0,35.0,,,,,,,1666.0,,,,,,,,,,,,,CALIFORNIA MICRO DEVICES CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2784.0,2784.0,,,,,,,,,874759,,,,,,,,,,,2004-02-13,472.0,TEXT,15070.0,472.0,,,7875.0,15070.0,,,,,,,,472.0,472.0,,,,,,,,,,,,CALLOWAYS NURSERY INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,17313,,,,,,,,,,,2004-02-13,,TEXT,111065575.0,,,,,111065575.0,,,,,,,,,,,,,,,,,,,,,CAPITAL SOUTHWEST CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
0,3599.0,1050.0,,,,465.0,,,,,1066026,,,,,,,,,,,2004-02-13,,HTML,,3599.0,,,13686.0,,,,,,,,,,,,,,,,,,,,,,CONCUR TECHNOLOGIES INC,,,,,2084.0,,,,,,,,,,,,,,,,,,,,,
1,13846.0,,,,,,,,,,749038,,,,,,,,,,,2004-02-13,,TEXT,39024.0,13846.0,,,23291.0,39024.0,,,,,,,,,,,,,,,,,,,,,CONCURRENT COMPUTER CORP/DE,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,1006830,,,,,,,,,,,2004-02-13,,HTML,161773.0,,,,,161773.0,,,,,,,,,,,,,,,,,,,,,CONSUMERS BANCORP INC /OH/,,,,,,,,,,,,,,,,,,,,,,,,,,
3,994045.0,582243.0,,,,,,,,,1071993,,,,,,,,,,,2004-02-13,5890000.0,HTML,3606900.0,5890000.0,,,4756314.0,,,,,,,,,5890000.0,5890000.0,3606900.0,,,,,,,,,,,CONTANGO OIL & GAS CO,,,,,411802.0,,,,,,,,,,,,,,,,,,,,,
4,615405.0,615405.0,,,,,,,65238.0,93421.0,803352,,,,,,,,,,,2004-02-13,468179.0,HTML,1147234.0,468179.0,,,7691809.0,16275853.0,,,,,,,,468179.0,402941.0,1147234.0,,,,,,,,,,,CONTINUCARE CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
5,285528.0,285528.0,,,,,,,,,888914,,,,,,,,,,,2004-02-13,819.0,TEXT,441048.0,819.0,,,305925.0,754119.0,,,,,,,,819.0,819.0,441048.0,,,,,,,,,,,D & K HEALTHCARE RESOURCES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
6,7537000.0,5323000.0,,,,2214000.0,,,,,783412,,,,,,,,,,,2004-02-13,,HTML,,7537000.0,,,14794000.0,,,,,,,,,,,,,,,,,,,,,,DAILY JOURNAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
7,15475.0,15475.0,,,,,,,,,27096,,,,,,,,,,,2004-02-13,,TEXT,,15475.0,,,50199.0,,,,,,,,,,,,,,,,,,,,,,DATASCOPE CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
8,221777.0,699728.0,,,,,,,,,792130,,,,,,,,,,,2004-02-13,,TEXT,,221777.0,,,5452978.0,,,,,,,,,,,,,,,,,,,,,,DATAWATCH CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
9,429559.0,,,,429559.0,,,,,,28561,,,,,,,,,,,2004-02-13,60938.0,TEXT,297265.0,60938.0,,,612359.0,,,,,,,,,60938.0,60938.0,297265.0,,,,,,,,,,,DEWEY ELECTRONICS CORP,,,,,,115806.0,,,,,,,,,,,,,,,,,,,,
0,22050.0,4193.0,,,,,,,,,924940,,,,,,,,,,,2004-02-13,,HTML,37114.0,22050.0,,,29914.0,37114.0,,,,,,,,,,,,,,,,,,,,,DIAMONDCLUSTER INTERNATIONAL INC,,,,,17857.0,,,,,,,,,,,,,,,,,,,,,
1,6324.0,,,,,,,,,,1119012,,,,,,,,,,,2004-02-13,,HTML,40816.0,6324.0,,,12361.0,40816.0,,,,,,,,,,,,,,,,,,,,,DICON FIBEROPTICS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4664106.0,4664106.0,,,,,,,,,1011582,,,,,,,,,,,2004-02-13,2675965.0,HTML,1421688.0,2675965.0,,,14079651.0,,,,,,,,,2675965.0,2675965.0,1421688.0,,,,,,,,,,,DIGENE CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
3,35961.0,6526.0,,,,29435.0,,,,,708850,,,,,,,,,,,2004-02-13,324.0,HTML,280.0,324.0,,,43754.0,,3918.0,,,,,,,324.0,324.0,280.0,,,,,,,,,,,DIONEX CORP /DE,,,,,,,,,,,,,,,,,,,,,,,,,,
4,14186402.0,7778369.0,,,,6408033.0,,,,,14995,,,,,,,,,,,2004-02-13,12639691.0,TEXT,12127180.0,12639691.0,,,32915483.0,,,,,,,,,12639691.0,12639691.0,12127180.0,,,,,,,,,,,DIXON TICONDEROGA CO,6089390.0,6089390.0,,,,,,,,,,,,,,,,,,,,,,,,
5,114850.0,,,,394270.0,,,,,,886328,,,,,,,,,,,2004-02-13,,HTML,2716942.0,114850.0,,,2376894.0,2716942.0,,,,,,,,,,,,,,,,,,,,,E DIGITAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
6,18400.0,5626.0,,,,,,,,,1054040,,,,,,,,,,,2004-02-13,9647.0,HTML,143942.0,9647.0,,,32773.0,,,,,,,,,9647.0,9647.0,143942.0,,,,,,,,,,,EAGLE FAMILY FOODS HOLDINGS INC,,,,,12774.0,,,,,,,,,,,,,,,,,,,,,
7,18400.0,5626.0,,,,,,,,,1059761,,,,,,,,,,,2004-02-13,9647.0,HTML,143942.0,9647.0,,,32773.0,,,,,,,,,9647.0,9647.0,143942.0,,,,,,,,,,,EAGLE FAMILY FOODS INC,,,,,12774.0,,,,,,,,,,,,,,,,,,,,,
8,64966.0,29302.0,,,,41556.0,,,,,918646,,,,,,,,,,,2004-02-13,80.0,HTML,80.0,80.0,,,65046.0,232246.0,,,,,,,,80.0,80.0,80.0,,,,,,,,,,,EAGLE MATERIALS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,450000.0,450000.0,,,,,,,,,721773,,,,,,,,,,,2004-02-13,1039000.0,TEXT,2230000.0,1039000.0,,,11738000.0,13968000.0,,,,,,,,,,2230000.0,,,,,,,,,,,ELECTRONIC CLEARING HOUSE INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,334000.0,602000.0,,,,,,,2000.0,,720896,,,,,,,,,,,2004-02-13,2000.0,HTML,,2000.0,,,2593000.0,,,,,,,,,2000.0,,,,,,,,,,,,,MEMRY CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
1,25654.0,25654.0,,,,,,,,,64892,,,,,,,,,,,2004-02-13,10337.0,HTML,15058.0,10337.0,,,114041.0,15058.0,,,,,,,,,,,,,,,,,,,,,MENTOR CORP /MN/,,,,,,,,,,,,,,,,,,,10337.0,10337.0,,,,,,
2,3653.0,3653.0,,,,,,,,,794172,,,,,,,,,,,2004-02-13,,HTML,879.0,3653.0,,,14980.0,,,,,,,,879.0,,,,,,,,,,,,,,MERIDIAN BIOSCIENCE INC,,,,,,,,,,,,,,,,,,,,,,,,,,
3,10299.0,10299.0,,,,,,,,,835011,,,,,,,,,,,2004-02-13,3201.0,HTML,12494.0,3201.0,,,30838.0,,,,,,,,,3201.0,3201.0,12494.0,,,,,,,,,,,MGP INGREDIENTS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
4,15726.0,,,,,,,,,,1025148,,,,,,,,,,,2004-02-13,,TEXT,45461.0,15726.0,,,39901.0,45461.0,,,,,,,,,,,,,,,,,,,,,MOBIUS MANAGEMENT SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,67625,,,,,,,,,,,2004-02-13,,TEXT,99677896.0,,,,,99677896.0,,,,,,,,,,,,,,,,,,,,,MONMOUTH REAL ESTATE INVESTMENT CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
6,9377.0,5149.0,,,,,,,,,1047098,,,,,,,,,,,2004-02-13,1298.0,HTML,18254.0,1298.0,,,7181.0,34335.0,158.0,,,,,,,1298.0,1298.0,18254.0,,,,,,,,,,,MPW INDUSTRIAL SERVICES GROUP INC,,,,,4228.0,,,,,,,,,,,,,,,,,,,,,
7,10328.0,6245.0,,,,4083.0,,,16.0,4201.0,819220,,,,,,,,,,,2004-02-13,6106.0,HTML,18116.0,6106.0,,,16434.0,38516.0,,,,,,,,6106.0,6090.0,18116.0,,,,,,,,,,,MULTI COLOR CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,1044880,,,,,,,,,,,2004-02-13,,TEXT,407882.0,1205.0,,,1205.0,407882.0,,,,,,,,,,,,,,,,,,,,,MYSTIC FINANCIAL INC,,,,,,1205.0,,,,,,,,,,,,,,,,,,,,
9,3025.0,3025.0,,,,,,,,,69633,,,,,,,,,,,2004-02-13,1900.0,TEXT,12126.0,1900.0,,,8078.0,21020.0,,,,,,,,1900.0,1900.0,12126.0,,,,,,,,,,,NAPCO SECURITY SYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1792.0,1792.0,,,,,,,,,878483,,,,,,,,,,,2004-02-12,,TEXT,,1792.0,,,61267.0,,,,,,,,,,,,,,,,,,,,,,BARRA INC /CA,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,1052101,,,,,,,,,,,2004-02-12,,TEXT,615.0,,,,,615.0,,,,,,,,,,,,,,,,,,,,,BCSB BANKCORP INC,,,,,,,,,,,,,,,,,,,,,,,,,,
2,19219.0,,,,19219.0,,,,,,1041866,,,,,,,,,,,2004-02-12,7104.0,HTML,9540.0,7104.0,,,52145.0,,,,,,,,,7104.0,7104.0,9540.0,,,,,,,,,,,BEI TECHNOLOGIES INC,,,,,,20092.0,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,14846,,,,,,,,,,,2004-02-12,,TEXT,17984.0,,,,,17984.0,,,,,,,,,,,,,,,,,,,,,BRT REALTY TRUST,,,,,,,,,,,,,,,,,,,,,,,,,,
4,20.0,,,,,,,,,,16040,,,,,,,,,,,2004-02-12,40.0,HTML,517.0,40.0,,,342.0,,,,,,,,,40.0,40.0,517.0,,,,,,,,,,,CABOT CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2204.0,12819.0,,,,,,,198.0,1746.0,1102934,,,,,,,,,,,2004-02-12,198.0,TEXT,45857.8,198.0,,,30698.0,45860.0,2.2,,,,,,,198.0,,,,,,,,,,,,,CABOT MICROELECTRONICS CORP,,,,,16133.0,2257.0,,,,,,,,,,,,,,,,,,,,
6,775.0,551.0,,,,,,,,,819334,,,,,,,,,,,2004-02-12,,HTML,,775.0,,,3194.0,,,,,,,,,,,,,,,,,,,,,,CAM COMMERCE SOLUTIONS INC,,,,,224.0,,,,,,,,,,,,,,,,,,,,,
7,265115.0,265115.0,,,,,,,,,725363,,,,,,,,,,,2004-02-12,,TEXT,358670.0,265115.0,,,358670.0,358670.0,,,,,,,,,,,,,,,,,,,,,CEL SCI CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
8,3828.0,4303.0,,,,,,,10892.0,8475.0,865941,,,,,,,,,,,2004-02-12,17002.0,TEXT,27687.0,17002.0,,,54552.0,,,,,,,,,17002.0,6110.0,27687.0,,,,,,,,,,,CELADON GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,9882.0,9882.0,,,,,,,,,793983,,,,,,,,,,,2004-02-12,4037.0,TEXT,26236.0,4037.0,,,18643.0,26236.0,,4037.0,,,,,,4037.0,4037.0,,,,,,,,,,,,CHAUS BERNARD INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,176373.0,176373.0,,,,,,,,,48105,,,,,,,,,,,2004-02-13,,TEXT,5365332.0,176373.0,,,977838.0,5365332.0,,,,,,,,,,,,,,,,,,,,,HOLOBEAM INC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,7036.0,188.0,,,,6848.0,,,281.0,140.0,1121980,,,,,,,,,,,2004-02-13,281.0,TEXT,10627.0,281.0,,,10207.0,10627.0,,,,,,,,281.0,,,,,,,,,,,,,HPL TECHNOLOGIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,1057007,,,,,,,,,,,2004-02-13,,HTML,2236669.0,,,,,2236669.0,,,,,,,,,,,,,,,,,,,,,HUDSON RIVER BANCORP INC,,,,,,,,,,,,,,,,,,,,,,,,,,
3,5461.0,5461.0,,,,,,,,,820318,,,,,,,,,,,2004-02-13,7549.0,TEXT,13057.0,7549.0,,,27964.0,49140.0,,,,,,,,7549.0,7549.0,13057.0,,,,,,,,,,,II-VI INC,,,,,,,,,,,,,,,,,,,,,,,,,,
4,744.0,6503.0,,,,2394.0,,,243.0,172.0,216324,,,,,,,,,,,2004-02-13,1834.0,HTML,1735.0,1834.0,,,39657.0,41564.0,,,,,,,,1834.0,1591.0,1735.0,,,,,,,,,,,IMAGE ENTERTAINMENT INC,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1231337.0,1231337.0,,,,,,,,,855654,,,,,,,,,,,2004-02-13,,HTML,26723366.0,1231337.0,,,10753823.0,26797634.0,74268.0,,,,,,,,,,,,,,,,,,,,IMMUNOGEN INC,,,,,,,,,,,,,,,,,,,,,,,,,,
6,6613903.0,4113310.0,,,,,,,,,722830,,,,,,,,,,,2004-02-13,1275200.0,HTML,4463200.0,1275200.0,,,7889103.0,,,,,,,,,1275200.0,1275200.0,4463200.0,,,,,,,,,,,IMMUNOMEDICS INC,,,,,2500593.0,,,,,,,,,,,,,,,,,,,,,
7,1291.0,1291.0,,,,,,,,,854222,,,,,,,,,,,2004-02-13,,HTML,,1291.0,,,13284.0,,,,,,,,,,,,,,,,,,,,,,INDEVUS PHARMACEUTICALS INC,,,,,,2324.0,,,,,,,,,,,,,,,,,,,,
8,51806.0,51806.0,,,,,,,,,1136352,,,,,,,,,,,2004-02-13,30359.0,HTML,133759.0,30359.0,,,121007.0,,,,,,,,,30359.0,30359.0,133759.0,,,,,,,,,,,INERGY L P,,,,,,,,,,,,,,,,,,,,,,,,,,
9,873.0,873.0,,,,,,,,,1037417,,,,,,,,,,,2004-02-13,,HTML,2155.0,873.0,,,2029.0,2155.0,,,,,,,,,,,,,,,,,,,,,INFOTECH USA INC,,,,,,1156.0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,1070154,,,,,,,,,,,2004-02-13,,TEXT,1186428.0,,,,,1186428.0,,,,,,,,,,,,,,,,,,,,,PROVIDENT BANCORP INC/NY/,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,1010470,,,,,,,,,,,2004-02-13,,HTML,1192447.0,,,,,1192447.0,,,,,,,,,,,,,,,,,,,,,PROVIDENT FINANCIAL HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
2,9817.0,,,,,,,,,,912465,,,,,,,,,,,2004-02-13,,HTML,1611960.0,9817.0,,,9817.0,1611960.0,,,,,,,,,,,,,,,,,,,,,QUAKER CITY BANCORP INC,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2204.0,622.0,,,,87.0,,,,,758938,,,,,,,,,,,2004-02-13,,HTML,2801.0,2204.0,,,2610.0,2801.0,,,,,,,,,,,,,,,,,,,,,QUALSTAR CORP,,,,,1495.0,,,,,,,,,,,,,,,,,,,,,
4,32191.0,32191.0,,,,,,,,13954.0,893046,,,,,,,,,,,2004-02-13,,HTML,339969.0,32191.0,,,32191.0,339969.0,,,,,,,,,,,,,,,,,,,,,RENT WAY INC,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1229235.0,829018.0,,,,400217.0,,,,,868725,,,,,,,,,,,2004-02-13,196733.0,HTML,1073218.0,196733.0,,,4539050.0,7963809.0,,,,,,,,196733.0,196733.0,1073218.0,,,,,,,,,,,RENTECH INC /CO/,,,,,,,,,,,,,,,,,,,,,,,,,,
6,12039185.0,11266909.0,,,,772276.0,,,,,800458,,,,,,,,,,,2004-02-13,,TEXT,349735.0,12039185.0,,,12879642.0,349735.0,,,,,,,,,,,,,,,,,,,,,RENTRAK CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
7,1861.0,14479.0,,,,,,,,,943819,,,,,,,,,,,2004-02-13,,HTML,173808.0,1861.0,,,50706.0,173808.0,,,,,,,,,,,,,,,,,,,,,RESMED INC,,,,,,,,,,,,,,,,,,,,,,,,,,
8,122207168.0,41931475.0,,,,,,,,,780434,,,,,,,,,,,2004-02-13,,HTML,,122207168.0,,,133679026.0,,7071952.0,,,,,,,,,,,,,,,,,,,,RESPIRONICS INC,,,,,80275693.0,,,,,,,,,,,,,,,,,,,,,
9,85746.0,7112.0,,,,78634.0,,,,,83588,,,,,,,,,,,2004-02-13,,TEXT,105524.0,85746.0,,,150982.0,,,,,,,,,,,105524.0,,,,,,,,,,,REYNOLDS & REYNOLDS CO,,,,,,,,,,,,,,,,,,,,,,,,,,
0,12222268.0,12222268.0,,,,,,,,,1069533,,,,,,,,,,,2004-02-13,32959.0,HTML,30211523.0,32959.0,,,40262889.0,,,,,,,,,32959.0,32959.0,30211523.0,,,,,,,,,,,RGC RESOURCES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
