,DATE,CIK,ELEMENTYPE,TEXT
1,1998-06-12,1046859,TEXT,
2,1998-06-12,29644,TEXT,
3,1998-06-12,30099,TEXT,
4,1998-06-12,824846,TEXT,
5,1998-06-12,809933,TEXT,
6,1998-06-12,32020,TEXT,
7,1998-06-12,851397,TEXT,
8,1998-06-12,1036052,TEXT,
9,1998-06-12,1015854,TEXT,
0,1998-06-12,785787,TEXT,
1,1998-06-12,919012,TEXT,
2,1998-06-12,1019293,TEXT,
3,1998-06-12,1047127,TEXT,
4,1998-06-12,946244,TEXT,
5,1998-06-12,820774,TEXT,
6,1998-06-12,8146,TEXT,
7,1998-06-12,878079,TEXT,
8,1998-06-12,14177,TEXT,
9,1998-06-12,932698,TEXT,
0,1998-06-04,929428,TEXT,
1,1998-05-15,921738,TEXT,
2,1998-06-04,701983,TEXT,
3,1998-06-05,3333,TEXT,
4,1998-06-05,887356,TEXT,
5,1998-06-05,750274,TEXT,
6,1998-06-05,351129,TEXT,
7,1998-06-05,1051491,FAILED,
8,1998-06-05,772891,TEXT,
9,1998-06-05,46619,TEXT,
0,1998-06-11,43837,TEXT,
1,1998-06-11,873082,TEXT,
2,1998-06-11,934509,TEXT,
3,1998-06-08,1060232,TEXT,
4,1998-06-11,78460,TEXT,
5,1998-05-15,875459,TEXT,
6,1998-02-10,805574,TEXT,
7,1998-05-12,805574,TEXT,
8,1998-06-11,718789,TEXT,
9,1998-06-11,884941,TEXT,
0,1998-06-09,13585,TEXT,
1,1998-06-09,774492,TEXT,
2,1998-06-09,940727,TEXT,
3,1998-06-09,769644,TEXT,
4,1998-06-09,909492,TEXT,
5,1998-06-09,774492,TEXT,
6,1998-06-09,315189,TEXT,
7,1998-06-09,27673,TEXT,
8,1998-06-09,717724,TEXT,
0,1998-05-14,772349,TEXT,
1,1998-06-04,6951,TEXT,
2,1998-06-04,780127,TEXT,
3,1998-05-22,93859,TEXT,
4,1998-06-04,1051209,TEXT,
5,1998-06-04,764037,TEXT,
6,1998-06-04,814774,TEXT,
7,1998-06-04,1047125,TEXT,
8,1998-06-04,873458,TEXT,
9,1998-06-04,72633,FAILED,
0,1998-06-12,889987,TEXT,
1,1998-06-12,700997,TEXT,
2,1998-06-12,1021354,TEXT,
3,1998-06-12,98246,TEXT,
4,1998-06-12,1055231,TEXT,
5,1998-06-12,1045639,TEXT,
6,1998-06-12,100740,TEXT,
7,1998-06-12,912615,TEXT,
8,1998-06-12,102379,TEXT,
9,1998-06-12,930454,TEXT,
0,1998-06-12,1041859,TEXT,
1,1998-06-12,20041,TEXT,
2,1998-06-12,206005,FAILED,
3,1998-06-12,795090,TEXT,
4,1998-06-12,909832,TEXT,
5,1998-06-12,813807,TEXT,
6,1998-06-12,25354,TEXT,
7,1998-06-12,25373,TEXT,
8,1998-06-12,1051848,TEXT,
9,1998-06-12,891288,TEXT,
1,1998-05-14,354869,TEXT,
2,1998-06-09,924140,TEXT,
3,1998-06-09,923408,TEXT,
4,1998-06-09,880120,TEXT,
5,1998-06-09,48465,TEXT,
6,1998-06-09,1017712,TEXT,
7,1998-06-09,885639,TEXT,
8,1998-06-09,1008586,TEXT,
9,1998-06-09,60302,TEXT,
0,1998-06-12,60667,TEXT,
1,1998-06-12,357020,TEXT,
2,1998-06-12,793523,TEXT,
3,1998-06-12,706471,TEXT,
4,1998-06-12,725151,TEXT,
5,1998-06-12,799515,TEXT,
6,1998-06-12,906247,TEXT,
7,1998-06-12,311995,TEXT,
8,1998-06-12,72573,TEXT,
9,1998-06-12,69999,TEXT,
0,1998-06-11,900075,TEXT,
1,1998-06-11,893162,TEXT,
2,1998-06-11,27419,TEXT,
3,1998-06-11,715779,TEXT,
4,1998-06-11,826083,TEXT,
5,1998-06-11,947661,TEXT,
6,1998-06-11,30302,TEXT,
7,1998-06-11,350797,TEXT,
8,1998-06-11,1050671,TEXT,
9,1998-06-11,1025742,TEXT,
0,1998-06-10,710807,TEXT,
1,1998-06-10,727089,TEXT,
2,1998-06-10,1043432,TEXT,
3,1998-06-10,860420,TEXT,
4,1998-06-10,769397,TEXT,
5,1998-06-10,940510,TEXT,
6,1998-06-10,201424,TEXT,
7,1998-06-10,21759,TEXT,
8,1998-06-10,22470,TEXT,
9,1998-06-10,777844,TEXT,
0,1998-06-11,800193,TEXT,
1,1998-06-11,794170,TEXT,
2,1998-06-11,922237,TEXT,
3,1998-06-11,103071,TEXT,
4,1998-06-10,846535,FAILED,
5,1998-06-11,703799,TEXT,
6,1998-06-11,106498,TEXT,
7,1998-06-11,106945,TEXT,
8,1998-06-12,771497,TEXT,
9,1998-06-12,920985,TEXT,
0,1998-06-12,874444,TEXT,
1,1998-06-12,921366,TEXT,
2,1998-06-12,28866,TEXT,
3,1998-06-12,751365,TEXT,
4,1998-06-12,103872,TEXT,
5,1998-06-12,104348,TEXT,
6,1998-06-12,1056112,TEXT,
7,1998-06-12,726315,TEXT,
8,1998-06-12,752744,TEXT,
9,1998-06-12,1055131,TEXT,
0,1998-06-15,1012493,TEXT,
1,1998-06-15,922358,TEXT,
2,1998-06-15,922358,TEXT,
3,1998-06-15,875404,TEXT,
4,1998-06-15,898684,TEXT,
5,1998-06-15,1025743,TEXT,
6,1998-06-15,37748,TEXT,
7,1998-06-15,795579,TEXT,
8,1998-06-15,38067,TEXT,
9,1998-06-15,823980,TEXT,
0,1998-06-12,34236,TEXT,
1,1998-06-12,854711,TEXT,
2,1998-06-12,878731,TEXT,
3,1998-06-12,95052,TEXT,
4,1998-06-12,821002,TEXT,
5,1998-06-12,39911,TEXT,
6,1998-06-12,1016741,TEXT,
7,1998-06-12,925171,TEXT,
8,1998-06-12,43920,TEXT,
9,1998-06-12,893670,TEXT,
0,1998-06-12,861179,TEXT,
1,1998-06-12,47217,TEXT,
2,1998-06-12,48039,TEXT,
3,1998-06-12,315374,TEXT,
4,1998-06-12,896878,TEXT,
5,1998-06-12,798081,TEXT,
6,1998-06-12,921692,TEXT,
7,1998-06-12,799288,TEXT,
8,1998-06-12,798186,TEXT,
9,1998-06-12,1044440,TEXT,
0,1998-06-15,1045014,TEXT,
1,1998-06-15,912295,TEXT,
2,1998-06-15,887941,TEXT,
3,1998-06-15,879360,TEXT,
4,1998-06-15,845048,TEXT,
5,1998-06-15,46026,TEXT,
6,1998-06-15,40493,TEXT,
7,1998-06-15,801898,TEXT,
8,1998-06-15,786877,TEXT,
9,1998-06-15,915909,TEXT,
0,1998-06-15,814050,TEXT,
1,1998-06-15,31575,TEXT,
2,1998-06-15,805326,TEXT,
3,1998-06-15,316253,TEXT,
4,1998-06-15,33619,TEXT,
5,1998-06-15,316222,TEXT,
6,1998-06-15,34977,TEXT,
7,1998-06-15,922359,TEXT,
8,1998-06-15,922360,TEXT,
9,1998-06-15,922359,TEXT,
0,1998-06-15,1018840,TEXT,
1,1998-06-15,826411,TEXT,
2,1998-06-15,1036713,TEXT,
3,1998-06-15,109471,TEXT,
4,1998-06-15,922814,TEXT,
5,1998-06-15,823556,TEXT,
6,1998-06-15,708717,TEXT,
7,1998-06-15,831232,TEXT,
8,1998-06-15,946642,TEXT,
9,1998-06-15,1014052,TEXT,
0,1998-06-15,798078,TEXT,
1,1998-06-15,53025,TEXT,
2,1998-06-15,918111,TEXT,
3,1998-06-15,310205,TEXT,
4,1998-06-15,56151,TEXT,
5,1998-06-15,701974,TEXT,
6,1998-06-15,1041878,TEXT,
7,1998-06-15,59880,TEXT,
8,1998-06-15,764762,TEXT,
9,1998-06-15,735584,TEXT,
0,1998-06-15,1030839,TEXT,
1,1998-06-15,921503,TEXT,
2,1998-06-15,1037253,TEXT,
3,1998-06-15,1020898,TEXT,
4,1998-06-15,830134,TEXT,
5,1998-06-15,14920,TEXT,
6,1998-06-15,945028,TEXT,
7,1998-06-15,17221,TEXT,
8,1998-06-15,888918,TEXT,
9,1998-06-11,18255,TEXT,
0,1998-06-12,72170,TEXT,
1,1998-06-12,744187,TEXT,
2,1998-06-12,84278,TEXT,
3,1998-06-12,1010744,TEXT,
4,1998-06-12,846926,TEXT,
5,1998-06-12,89270,TEXT,
6,1998-06-12,777277,TEXT,
7,1998-06-12,1021385,TEXT,
8,1998-06-12,6885,TEXT,
9,1998-06-12,933160,TEXT,
0,1998-06-10,2310,TEXT,
1,1998-06-10,110536,TEXT,
2,1998-06-10,915016,TEXT,
3,1998-06-10,73942,TEXT,
4,1998-06-10,812446,TEXT,
5,1998-06-10,921046,TEXT,
6,1998-06-10,317158,TEXT,
7,1998-06-10,1025711,TEXT,
8,1998-06-10,1054853,TEXT,
9,1998-06-10,805305,TEXT,
0,1998-06-15,778397,TEXT,
1,1998-06-15,73093,TEXT,
2,1998-06-15,74046,TEXT,
3,1998-06-15,824435,TEXT,
4,1998-06-15,812491,TEXT,
5,1998-06-15,857098,TEXT,
6,1998-06-15,75829,TEXT,
7,1998-06-15,893813,TEXT,
8,1998-06-15,77449,TEXT,
9,1998-06-15,916606,TEXT,
0,1998-06-15,351810,TEXT,
1,1998-06-15,1038274,TEXT,
2,1998-06-15,840319,TEXT,
3,1998-06-15,879796,TEXT,
4,1998-06-15,1003477,TEXT,
5,1998-06-15,750004,TEXT,
6,1998-06-15,920033,TEXT,
7,1998-06-15,1031798,TEXT,
8,1998-06-15,4344,TEXT,
9,1998-06-15,879306,TEXT,
0,1998-06-12,728389,TEXT,
1,1998-06-12,51303,TEXT,
2,1998-06-12,808450,TEXT,
3,1998-06-12,51296,TEXT,
4,1998-06-12,883902,TEXT,
5,1998-06-12,758004,TEXT,
6,1998-06-12,870753,TEXT,
7,1998-06-12,73864,TEXT,
8,1998-06-12,1000230,TEXT,
9,1998-06-12,75043,TEXT,
0,1998-06-15,102198,TEXT,
1,1998-06-15,943206,TEXT,
2,1998-06-15,715446,TEXT,
3,1998-06-15,798955,TEXT,
4,1998-06-15,910112,TEXT,
5,1998-06-15,277924,TEXT,
6,1998-06-15,1051425,TEXT,
7,1998-06-15,25871,TEXT,
8,1998-06-15,1005700,TEXT,
9,1998-06-15,27748,TEXT,
0,1998-06-15,804073,TEXT,
1,1998-06-15,1007992,TEXT,
2,1998-06-15,868984,TEXT,
3,1998-06-15,892025,TEXT,
4,1998-06-15,910468,TEXT,
5,1998-06-15,319815,TEXT,
6,1998-06-15,1022536,TEXT,
7,1998-06-15,880935,TEXT,
8,1998-06-15,225628,TEXT,
9,1998-06-15,1038492,TEXT,
0,1998-06-15,1029800,TEXT,
1,1998-06-15,731181,TEXT,
2,1998-06-15,812011,TEXT,
3,1998-06-15,102741,TEXT,
4,1998-06-15,779681,TEXT,
5,1998-06-15,773135,TEXT,
6,1998-06-15,884144,TEXT,
7,1998-06-15,104169,TEXT,
8,1998-06-15,104834,TEXT,
9,1998-06-15,916314,TEXT,
0,1998-06-12,203159,TEXT,
1,1998-06-12,897893,TEXT,
2,1998-06-12,77182,TEXT,
3,1998-06-12,77193,TEXT,
4,1998-06-12,888455,TEXT,
5,1998-06-12,1002022,TEXT,
6,1998-06-12,80420,TEXT,
7,1998-06-12,704460,TEXT,
8,1998-06-12,1020716,TEXT,
9,1998-06-12,1023902,TEXT,
0,1998-06-15,790406,TEXT,
1,1998-06-15,65172,FAILED,
2,1998-06-15,1008116,TEXT,
3,1998-06-15,914122,TEXT,
4,1998-06-15,792094,TEXT,
5,1998-06-15,729600,FAILED,
6,1998-06-15,899630,TEXT,
7,1998-06-15,819539,TEXT,
8,1998-06-15,944458,TEXT,
9,1998-06-15,71745,TEXT,
0,1998-06-15,352912,TEXT,
1,1998-06-15,914478,TEXT,
2,1998-06-15,87050,TEXT,
3,1998-06-15,353394,TEXT,
4,1998-06-15,87836,TEXT,
5,1998-06-15,870387,TEXT,
6,1998-06-15,811696,TEXT,
7,1998-06-15,904979,TEXT,
8,1998-06-15,895447,TEXT,
9,1998-06-15,878314,TEXT,
0,1998-06-15,877908,TEXT,
1,1998-06-15,766041,TEXT,
2,1998-06-15,928156,TEXT,
3,1998-06-15,849323,TEXT,
4,1998-06-15,725549,TEXT,
5,1998-06-15,913270,TEXT,
6,1998-06-15,914712,TEXT,
7,1998-06-15,1037123,TEXT,
8,1998-06-15,22252,TEXT,
9,1998-06-15,1040525,TEXT,
0,1998-06-16,29534,TEXT,
1,1998-06-16,30908,TEXT,
2,1998-06-16,31364,TEXT,
3,1998-06-16,886128,TEXT,
4,1998-06-16,34151,TEXT,
5,1998-06-16,1024441,TEXT,
6,1998-06-16,34339,TEXT,
7,1998-06-16,794367,TEXT,
8,1998-06-16,1056288,TEXT,
9,1998-06-16,840489,TEXT,
0,1998-06-16,76791,TEXT,
1,1998-06-16,77155,TEXT,
2,1998-06-16,880460,TEXT,
3,1998-06-16,863157,TEXT,
4,1998-06-16,71985,TEXT,
5,1998-06-16,78239,TEXT,
6,1998-06-16,793322,FAILED,
7,1998-05-13,917676,TEXT,
8,1998-06-16,924120,TEXT,
9,1998-06-16,1055286,TEXT,
0,1998-06-15,939729,TEXT,
1,1998-06-15,1031754,TEXT,
2,1998-06-15,833829,TEXT,
3,1998-06-15,827156,TEXT,
4,1998-06-16,1021294,TEXT,
5,1998-06-16,933151,TEXT,
6,1998-06-16,1014061,TEXT,
7,1998-06-16,6281,TEXT,
8,1998-06-16,1047837,TEXT,
9,1998-05-12,779544,TEXT,
0,1998-06-16,890491,TEXT,
1,1998-06-16,1051771,TEXT,
2,1998-06-16,889468,TEXT,
3,1998-06-16,889469,TEXT,
4,1998-06-16,889469,TEXT,
5,1998-06-16,96287,TEXT,
6,1998-06-16,891919,TEXT,
7,1998-06-16,882256,TEXT,
8,1998-06-16,19353,TEXT,
9,1998-06-16,895519,TEXT,
0,1998-06-16,85149,TEXT,
1,1998-06-16,88941,TEXT,
2,1998-06-16,1043066,TEXT,
3,1998-06-16,1043065,TEXT,
4,1998-06-16,896100,TEXT,
5,1998-06-16,899240,TEXT,
6,1998-06-16,821139,TEXT,
7,1998-06-16,912263,TEXT,
8,1998-06-16,109198,TEXT,
9,1998-06-16,716438,TEXT,
0,1998-06-12,912274,TEXT,
1,1998-06-12,885245,TEXT,
2,1998-06-12,808064,TEXT,
3,1998-06-12,913142,TEXT,
4,1998-06-12,857954,TEXT,
5,1998-06-12,101821,TEXT,
6,1998-06-12,19446,TEXT,
7,1998-06-12,18061,TEXT,
8,1998-06-12,875194,TEXT,
9,1998-06-12,19149,TEXT,
0,1998-06-15,352994,TEXT,
1,1998-06-15,354452,TEXT,
2,1998-06-15,945276,TEXT,
3,1998-06-15,923410,TEXT,
4,1998-06-15,1018693,TEXT,
5,1998-06-15,917676,TEXT,
6,1998-06-15,857132,TEXT,
7,1998-06-15,769874,TEXT,
8,1998-06-15,878720,TEXT,
9,1998-06-15,745732,TEXT,
0,1998-06-15,1024452,TEXT,
1,1998-06-15,900349,TEXT,
2,1998-06-15,808207,TEXT,
3,1998-06-15,929757,TEXT,
4,1998-06-15,353779,TEXT,
5,1998-06-15,730263,TEXT,
6,1998-06-15,723615,TEXT,
7,1998-06-15,885546,TEXT,
8,1998-06-15,737758,TEXT,
9,1998-06-15,34497,TEXT,
0,1998-06-19,1042810,TEXT,
1,1998-06-19,36840,TEXT,
2,1998-06-19,1041829,TEXT,
3,1998-06-18,42179,TEXT,
4,1998-06-18,1015665,TEXT,
5,1998-06-18,802781,TEXT,
6,1998-06-18,833837,TEXT,
7,1998-06-10,804312,TEXT,
8,1998-06-18,804312,TEXT,
9,1998-06-18,1006282,TEXT,
0,1998-06-15,1005731,TEXT,
1,1998-06-15,906108,TEXT,
2,1998-06-15,945446,TEXT,
3,1998-06-15,1047118,TEXT,
4,1998-06-15,824008,TEXT,
5,1998-06-15,821572,TEXT,
6,1998-06-15,52067,TEXT,
7,1998-06-15,886167,TEXT,
8,1998-06-15,916614,TEXT,
9,1998-06-15,1051251,TEXT,
0,1998-06-15,1005414,TEXT,
1,1998-06-15,1005414,TEXT,
2,1998-06-15,795212,TEXT,
3,1998-06-15,927763,TEXT,
4,1998-06-15,927762,TEXT,
5,1998-06-15,904977,TEXT,
6,1998-06-15,911626,TEXT,
7,1998-06-15,1020859,TEXT,
8,1998-06-15,881905,TEXT,
9,1998-06-15,1056562,TEXT,
0,1998-06-16,790414,TEXT,
1,1998-06-16,786110,TEXT,
2,1998-06-16,812906,TEXT,
3,1998-06-16,818682,TEXT,
4,1998-06-16,45791,TEXT,
5,1998-06-16,732935,TEXT,
6,1998-06-16,812127,TEXT,
7,1998-06-16,817946,TEXT,
8,1998-06-16,846615,TEXT,
9,1998-06-16,785962,TEXT,
0,1998-06-03,1056464,TEXT,
1,1998-06-03,946366,TEXT,
2,1998-06-03,95676,TEXT,
3,1998-06-03,864233,TEXT,
4,1998-06-03,766004,TEXT,
5,1998-06-03,881924,TEXT,
6,1998-06-03,923134,TEXT,
7,1998-06-03,103595,TEXT,
8,1998-06-03,943904,FAILED,
9,1998-02-17,772349,TEXT,
0,1998-06-23,914171,TEXT,
1,1998-06-23,914172,TEXT,
2,1998-06-23,914172,TEXT,
3,1998-06-23,914173,TEXT,
4,1998-06-23,914173,TEXT,
5,1998-06-23,914174,TEXT,
6,1998-06-23,914160,TEXT,
7,1998-06-23,914167,TEXT,
8,1998-06-23,16918,TEXT,
9,1998-06-23,914160,TEXT,
0,1998-06-16,36369,TEXT,
1,1998-06-16,37914,TEXT,
2,1998-06-16,798246,TEXT,
3,1998-06-16,1023388,TEXT,
4,1998-06-16,724571,TEXT,
5,1998-06-16,791182,TEXT,
6,1998-06-16,892335,TEXT,
7,1998-06-16,912262,TEXT,
8,1998-06-16,18498,TEXT,
9,1998-06-11,1025742,TEXT,
0,1998-06-23,16918,TEXT,
1,1998-06-23,1028294,TEXT,
2,1998-06-23,1051699,TEXT,
3,1998-06-23,914179,TEXT,
4,1998-06-23,928683,TEXT,
5,1998-06-23,913659,TEXT,
6,1998-05-14,6814,TEXT,
7,1998-06-16,721675,TEXT,
8,1998-06-23,832922,TEXT,
9,1998-06-15,886128,TEXT,
0,1998-06-18,1015665,TEXT,
1,1998-06-18,802781,TEXT,
2,1998-06-18,833837,TEXT,
3,1998-06-18,804312,TEXT,
4,1998-06-18,1006282,TEXT,
5,1998-06-18,937568,TEXT,
6,1998-06-19,859792,TEXT,
7,1998-06-18,792641,TEXT,
8,1998-06-18,783283,TEXT,
9,1998-06-19,790952,TEXT,
0,1998-06-15,790715,TEXT,
1,1998-06-15,1036292,TEXT,
2,1998-06-15,1001840,TEXT,
3,1998-06-15,875525,TEXT,
4,1998-06-15,814013,TEXT,
5,1998-06-15,875762,TEXT,
6,1998-06-15,934596,TEXT,
7,1998-06-15,94185,TEXT,
8,1998-06-15,94328,TEXT,
9,1998-06-15,878522,TEXT,
0,1998-06-26,1039684,TEXT,
1,1998-06-09,874841,TEXT,
2,1998-06-26,728360,TEXT,
3,1998-06-26,728258,TEXT,
4,1998-06-26,916802,TEXT,
5,1998-06-26,913280,TEXT,
6,1998-06-29,1059364,TEXT,
7,1998-06-29,1059567,TEXT,
8,1998-06-29,1059567,TEXT,
9,1998-06-29,1059568,TEXT,
0,1998-06-29,1059568,TEXT,
1,1998-06-29,1059570,TEXT,
2,1998-06-29,1059570,TEXT,
3,1998-06-29,1059571,TEXT,
4,1998-06-29,1059364,TEXT,
5,1998-06-29,1059364,TEXT,
6,1998-06-29,30927,TEXT,
7,1998-06-29,30927,TEXT,
8,1998-06-29,1059571,TEXT,
9,1998-06-29,1059572,TEXT,
0,1998-06-29,1059575,TEXT,
1,1998-06-29,1059576,TEXT,
2,1998-06-29,886137,TEXT,
3,1998-06-29,1049049,TEXT,
4,1998-06-29,1058867,TEXT,
5,1998-06-29,1059572,TEXT,
6,1998-06-29,1059573,TEXT,
7,1998-06-29,1059573,TEXT,
8,1998-06-29,1059575,TEXT,
9,1998-06-29,1054905,TEXT,
0,1998-06-30,350129,TEXT,
1,1998-04-01,911634,TEXT,
2,1998-04-01,859307,TEXT,
3,1998-04-01,89902,TEXT,
4,1998-04-01,803497,TEXT,
5,1998-04-02,6955,TEXT,
6,1998-04-02,16160,TEXT,
7,1998-04-02,36840,TEXT,
8,1998-04-02,40704,TEXT,
9,1998-04-02,757073,TEXT,
1,1998-06-16,850090,TEXT,
2,1998-06-23,929887,TEXT,
3,1998-06-23,866787,TEXT,
4,1998-06-23,914168,TEXT,
5,1998-06-23,914169,TEXT,
6,1998-06-23,914167,TEXT,
7,1998-06-23,914168,TEXT,
8,1998-06-23,914169,TEXT,
9,1998-06-23,914171,TEXT,
0,1998-06-18,1006282,TEXT,
1,1998-06-17,831984,TEXT,
2,1998-06-17,874214,TEXT,
3,1998-06-15,1005414,TEXT,
4,1998-06-17,804191,TEXT,
5,1998-06-17,1005858,TEXT,
6,1998-06-18,937568,TEXT,
7,1998-06-18,792641,TEXT,
8,1998-06-18,783283,TEXT,
9,1998-06-18,42179,TEXT,
0,1998-04-02,757073,TEXT,
1,1998-04-02,3959,FAILED,
2,1998-04-02,318833,TEXT,
3,1998-04-03,50471,TEXT,
4,1998-04-03,818968,TEXT,
5,1998-04-03,935007,TEXT,
6,1998-04-03,723125,TEXT,
7,1998-04-03,70530,TEXT,
8,1998-04-03,757073,TEXT,
9,1998-04-03,739608,TEXT,
0,1998-06-16,842906,TEXT,
1,1998-06-16,101911,TEXT,
2,1998-06-16,1056312,TEXT,
3,1998-06-16,104218,TEXT,
4,1998-06-16,1053316,TEXT,
5,1998-06-16,719955,TEXT,
6,1998-06-16,1035977,TEXT,
7,1998-06-18,937568,TEXT,
8,1998-06-17,850090,TEXT,
9,1998-06-18,792641,TEXT,
0,1998-06-19,350129,TEXT,
1,1998-06-22,724989,TEXT,
2,1998-06-22,789857,TEXT,
3,1998-06-22,355356,TEXT,
4,1998-06-22,917692,TEXT,
5,1998-06-22,872947,TEXT,
6,1998-06-22,1057672,TEXT,
7,1998-06-22,82473,TEXT,
8,1998-06-22,97579,TEXT,
9,1998-06-22,34169,TEXT,
0,1998-06-16,60064,TEXT,
1,1998-06-16,729284,TEXT,
2,1998-06-16,884217,TEXT,
3,1998-06-16,64923,TEXT,
4,1998-06-16,740670,TEXT,
5,1998-06-16,885566,TEXT,
6,1998-06-16,887124,TEXT,
7,1998-06-16,74585,TEXT,
8,1998-06-16,95585,TEXT,
9,1998-06-08,1060232,TEXT,
0,1998-06-23,911323,TEXT,
1,1998-06-16,874214,TEXT,
2,1998-06-23,1028294,TEXT,
3,1998-06-23,928683,TEXT,
4,1998-06-24,813747,TEXT,
5,1998-06-24,58526,TEXT,
6,1998-06-24,917126,TEXT,
7,1998-06-24,865754,TEXT,
8,1998-06-24,89902,TEXT,
9,1998-06-15,933151,TEXT,
0,1998-06-25,1052054,TEXT,
1,1998-06-25,355699,TEXT,
2,1998-06-25,860518,TEXT,
3,1998-06-25,836157,TEXT,
4,1998-06-25,77326,TEXT,
5,1998-06-25,1059798,TEXT,
6,1998-06-25,913015,TEXT,
7,1998-06-25,1059799,FAILED,
8,1998-06-25,1030048,TEXT,
9,1998-06-26,1052101,TEXT,
0,1998-04-08,868611,TEXT,
1,1998-04-08,110740,TEXT,
2,1998-04-08,104207,TEXT,
3,1998-04-08,715073,TEXT,
4,1998-04-09,796343,TEXT,
5,1998-04-09,1002546,TEXT,
6,1998-04-09,4828,TEXT,
7,1998-04-09,790730,TEXT,
8,1998-04-09,791269,TEXT,
9,1998-04-09,20164,TEXT,
0,1998-06-11,1052752,TEXT,
1,1998-06-23,854460,TEXT,
2,1998-06-23,914175,TEXT,
3,1998-06-23,914179,TEXT,
4,1998-06-15,74697,TEXT,
5,1998-06-23,906307,TEXT,
6,1998-06-23,1051699,TEXT,
7,1998-06-23,1051701,TEXT,
8,1998-06-23,914174,TEXT,
9,1998-06-23,914175,TEXT,
0,1998-04-07,39047,TEXT,
1,1998-04-07,723371,TEXT,
2,1998-04-07,875174,TEXT,
3,1998-04-07,66382,TEXT,
4,1998-04-06,906469,TEXT,
5,1998-04-07,1003078,TEXT,
6,1998-04-07,723531,TEXT,
7,1998-04-08,804888,TEXT,
8,1998-04-08,23249,TEXT,
9,1998-04-08,27500,TEXT,
0,1998-04-13,889409,TEXT,
1,1998-04-13,1013237,TEXT,
2,1998-04-13,1038272,TEXT,
3,1998-04-13,1036960,TEXT,
4,1998-04-13,39368,TEXT,
5,1998-04-13,922200,TEXT,
6,1998-04-13,42228,TEXT,
7,1998-04-13,44041,FAILED,
8,1998-04-13,914720,TEXT,
9,1998-04-13,918022,TEXT,
0,1998-06-16,34115,TEXT,
1,1998-06-16,729576,TEXT,
2,1998-06-16,878130,TEXT,
3,1998-06-16,719798,TEXT,
4,1998-06-16,906782,TEXT,
5,1998-06-16,26537,TEXT,
6,1998-06-16,721675,TEXT,
7,1998-06-16,205239,TEXT,
8,1998-06-16,813298,TEXT,
9,1998-06-16,28917,TEXT,
0,1998-06-18,42179,TEXT,
1,1998-06-18,1015665,TEXT,
2,1998-06-18,802781,TEXT,
3,1998-06-18,833837,TEXT,
4,1998-06-17,814249,TEXT,
5,1998-06-17,722617,TEXT,
6,1998-06-17,72331,TEXT,
7,1998-06-18,804312,TEXT,
8,1998-06-17,74697,TEXT,
9,1998-06-17,810136,TEXT,
0,1998-06-15,1026114,TEXT,
1,1998-06-15,779338,TEXT,
2,1998-06-15,858710,TEXT,
3,1998-06-15,1033864,TEXT,
4,1998-06-15,1034257,TEXT,
5,1998-06-15,67215,TEXT,
6,1998-06-15,1015483,TEXT,
7,1998-06-15,311842,TEXT,
8,1998-06-15,311842,TEXT,
9,1998-06-15,311842,TEXT,
0,1998-04-09,874385,TEXT,
1,1998-04-09,704328,TEXT,
2,1998-04-09,108703,TEXT,
3,1998-04-10,708484,TEXT,
4,1998-04-10,793029,TEXT,
5,1998-04-10,1048911,TEXT,
6,1998-04-10,230211,TEXT,
7,1998-04-10,701856,TEXT,
8,1998-04-10,920947,TEXT,
9,1998-04-10,777676,TEXT,
0,1998-06-29,1052743,TEXT,
1,1998-06-29,1058539,FAILED,
2,1998-06-29,707886,TEXT,
3,1998-06-30,818669,TEXT,
4,1998-06-30,42136,TEXT,
5,1998-06-30,47518,TEXT,
6,1998-06-30,53500,TEXT,
7,1998-05-15,36032,FAILED,
8,1998-06-30,704328,TEXT,
9,1998-06-22,911323,TEXT,
0,1998-04-08,835015,TEXT,
1,1998-04-08,225261,TEXT,
2,1998-04-08,34408,TEXT,
3,1998-04-08,890662,TEXT,
4,1998-04-08,778709,TEXT,
5,1998-04-08,823277,TEXT,
6,1998-04-08,351012,TEXT,
7,1998-04-08,756764,TEXT,
8,1998-04-08,78716,TEXT,
9,1998-04-08,921915,TEXT,
0,1998-06-18,783283,TEXT,
1,1998-06-17,16732,TEXT,
2,1998-06-17,874787,TEXT,
3,1998-06-17,926849,TEXT,
4,1998-06-17,943823,TEXT,
5,1998-06-17,773720,TEXT,
6,1998-06-17,813775,TEXT,
7,1998-06-17,36369,TEXT,
8,1998-06-17,820222,TEXT,
9,1998-06-17,1000181,TEXT,
0,1998-04-14,1029294,TEXT,
1,1998-04-14,1029294,TEXT,
2,1998-04-14,934798,TEXT,
3,1998-04-14,934798,TEXT,
4,1998-04-14,934799,TEXT,
5,1998-04-14,1045546,TEXT,
6,1998-04-14,1045547,TEXT,
7,1998-04-14,844143,TEXT,
8,1998-04-14,818017,TEXT,
9,1998-04-14,51548,TEXT,
0,1998-04-13,1047598,TEXT,
1,1998-02-11,353184,TEXT,
2,1998-04-13,4811,TEXT,
3,1998-04-13,922812,TEXT,
4,1998-02-09,320193,TEXT,
5,1998-04-02,6955,TEXT,
6,1998-04-13,717216,TEXT,
7,1998-04-13,913590,TEXT,
8,1998-04-13,22444,TEXT,
9,1998-04-13,356037,TEXT,
0,1998-04-13,821538,TEXT,
1,1998-04-13,350067,TEXT,
