,ACCOUNTSPAYABLEANDACCRUEDLIABILITIESCURRENT,ACCOUNTSPAYABLECURRENT,ACCOUNTSPAYABLEOTHERCURRENT,ACCOUNTSPAYABLERELATEDPARTIESCURRENT,ACCOUNTSPAYABLETRADECURRENT,ACCRUEDLIABILITIESCURRENT,BANKOVERDRAFTS,BRIDGELOAN,CAPITALLEASEOBLIGATIONSCURRENT,CAPITALLEASEOBLIGATIONSNONCURRENT,CIK,COMMERCIALPAPER,COMMERCIALPAPERNONCURRENT,CONSTRUCTIONLOAN,CONSTRUCTIONLOANNONCURRENT,CONVERTIBLEDEBTCURRENT,CONVERTIBLEDEBTNONCURRENT,CONVERTIBLELONGTERMNOTESPAYABLE,CONVERTIBLENOTESPAYABLECURRENT,CONVERTIBLESUBORDINATEDDEBTCURRENT,CONVERTIBLESUBORDINATEDDEBTNONCURRENT,DATE,DEBTCURRENT,EXTRACTCODE,FINALLONGTERM,FINALSHORTTERM,JUNIORSUBORDINATEDLONGTERMNOTES,JUNIORSUBORDINATEDNOTESCURRENT,LIABILITIESCURRENT,LIABILITIESNONCURRENT,LIABILITIESOTHERTHANLONGTERMDEBTNONCURRENT,LINESOFCREDITCURRENT,LOANSPAYABLECURRENT,LOANSPAYABLETOBANKCURRENT,LONGTERMCOMMERCIALPAPERCURRENT,LONGTERMCONSTRUCTIONLOANCURRENT,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONS,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONSCURRENT,LONGTERMDEBTCURRENT,LONGTERMDEBTNONCURRENT,LONGTERMLINEOFCREDIT,LONGTERMLOANSFROMBANK,LONGTERMLOANSPAYABLE,LONGTERMNOTESANDLOANS,LONGTERMNOTESPAYABLE,LONGTERMPOLLUTIONCONTROLBOND,LONGTERMPOLLUTIONCONTROLBONDCURRENT,LONGTERMTRANSITIONBOND,LONGTERMTRANSITIONBONDCURRENT,MEDIUMTERMNOTESCURRENT,NAME,NOTESANDLOANSPAYABLECURRENT,NOTESPAYABLECURRENT,NOTESPAYABLETOBANKCURRENT,NOTESPAYABLETOBANKNONCURRENT,OTHERACCRUEDLIABILITIESCURRENT,OTHERLIABILITIESCURRENT,OTHERLOANSPAYABLECURRENT,OTHERLOANSPAYABLELONGTERM,OTHERLONGTERMDEBTCURRENT,OTHERLONGTERMDEBTNONCURRENT,OTHERLONGTERMNOTESPAYABLE,OTHERNOTESPAYABLECURRENT,OTHERSHORTTERMBORROWINGS,SECUREDDEBTCURRENT,SECUREDLONGTERMDEBT,SECURITIESSOLDUNDERAGREEMENTSTOREPURCHASE,SENIORLONGTERMNOTES,SENIORNOTESCURRENT,SHORTTERMBANKLOANSANDNOTESPAYABLE,SHORTTERMBORROWINGS,SHORTTERMNONBANKLOANSANDNOTESPAYABLE,SUBORDINATEDDEBTCURRENT,SUBORDINATEDLONGTERMDEBT,UNSECUREDDEBTCURRENT,UNSECUREDLONGTERMDEBT,WAREHOUSEAGREEMENTBORROWINGS
3,38601.0,,,,20881.0,17720.0,,,,,862480,,,,,,,,,,,2011-05-06,307.0,HTML,193.0,307.0,,,18.0,2128.0,,,,,,,,307.0,307.0,193.0,,,,,,,,,,,K SWISS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
4,42693000.0,21802000.0,,,,,,,,,740694,,,,,,,,,,,2011-05-06,,XBRL,39118000.0,42693000.0,,,55007000.0,39118000.0,,,,,,,,,,,,,,,,,,,,,KAYDON CORP,,,,,20891000.0,,,,,,,,,,,,,,,,,,,,,
5,525.0,,,,,,,,,,1469822,,,,,,,,,,,2011-05-06,,HTML,38774.0,525.0,,,525.0,38774.0,,,,,,,,,,,,,,,,,,,,,"KBS Legacy Partners Apartment REIT, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
6,20506.0,,,,,,,,,,1411059,,,,,,,,,,,2011-05-06,,HTML,1118816.0,20506.0,,,20506.0,1118816.0,,,,,,,,,,,,,,,,,,,,,"KBS Real Estate Investment Trust II, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
7,115265.0,,,,,,,,,,1482430,,,,,,,,,,,2011-05-06,,HTML,159709.0,115265.0,,,115265.0,159709.0,,,,,,,,,,,,,,,,,,,,,"KBS Real Estate Investment Trust III, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
8,553.0,,,,,,,,,,1452936,,,,,,,,,,,2011-05-06,,HTML,786.0,553.0,,,553.0,786.0,,,,,,,,,,,,,,,,,,,,,"KBS Strategic Opportunity REIT, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
9,22892.0,,,,,,,,,,1063494,,,,,,,,,,,2011-05-06,,HTML,224318.0,22892.0,,,22892.0,224318.0,,,,,,,,,,,,,,,,,,,,,"KBW, INC.",,,,,,,,,,,,,,,,,,,,,,,,,,
0,19155.0,8072.0,,,,,,,,442.0,1114714,,,,,,,,,,,2011-05-06,,HTML,149744.0,19155.0,,,105761.0,152289.0,2545.0,,,,,,,,,,,,,,,,,,,,KENEXA CORP,,,,,11083.0,,,,,,,,,,,,,,,,,,,,,
1,3138007.0,1791662.0,,,,,,,,,1002811,,,,,,,,,,,2011-05-06,1399997.0,HTML,28933333.0,1399997.0,,,8075071.0,45701389.0,6027512.0,,,,,,,,,28933333.0,,,,,,,,,,,KENSEY NASH CORP,,,,,1609115.0,,,,,,,,,,,,,,,,,,,,,
2,69596000.0,69596000.0,,,,,,,,,318996,,,,,,,,,,,2011-05-06,3438000.0,XBRL,580127000.0,3438000.0,,,219784000.0,,,,,,,,580127000.0,3438000.0,,,,,,,,,,,,,KEY ENERGY SERVICES INC,,,,,,146750000.0,,,,,,,,,,,,,,,,,,,,
3,549.0,1792.0,,,,,,,,,1032761,,,,,,,,,,,2011-05-06,,HTML,35850.0,549.0,,,28169.0,35850.0,,,,,,,,,,,,,,,,,,,,,KEYNOTE SYSTEMS INC,,,,,,3780.0,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,879101,,,31716000.0,,,,,,,,2011-05-06,31716000.0,XBRL,1120673000.0,31716000.0,,,31716000.0,,,,,,,,,,,1120673000.0,,1120673000.0,1120673000.0,1120673000.0,,,,,,,KIMCO REALTY CORP,,,,,,,,,,,,,,,,,,,,31716000.0,,,,,,
5,678.5,601.1,,,,77.4,,,,,1506307,,,,,,,,,,,2011-05-06,1333.0,HTML,13866.0,1333.0,,,3397.0,20192.0,,,,,,,,,,13866.0,,,,,,,,,,,"KINDER MORGAN, INC.",,,,,,592.3,,,,,,,,,,,,,,,,,,,,
6,5535000000.0,5535000000.0,,,,,,,,,1103982,,,,,,,,,,,2011-05-06,5757000000.0,XBRL,24288000000.0,1812000000.0,,,19779000000.0,,,,,,,,24288000000.0,3945000000.0,,,,,,,,,,,,,KRAFT FOODS INC,,,,,,4400000000.0,,,,,,,,,,,,,,1812000000.0,,,,,,
7,58.1,45.6,,,,,,,,,1069258,,,,,,,,,,,2011-05-06,,HTML,225.0,58.1,,,38.4,366.2,22.8,,,,,,,,,225.0,,,,,,,,,,,"KRATOS DEFENSE & SECURITY SOLUTIONS, INC.",,,,,12.5,,,,,,,,,,,,,,,,,,,,,
8,13811.0,,,,6269.0,3830.0,,,,,57139,,,,,,,,,,,2011-05-06,12069.0,HTML,25258.0,12069.0,,,59865.0,,,,,,,,,12069.0,12069.0,25258.0,,,,,,,,,,,LABARGE INC,,,,,3712.0,,,,,,,,,,,,,,,,,,,,,
9,6746.0,,,,,,,,,,1029730,,,,,,,,,,,2011-05-06,,HTML,57818.0,6746.0,,,6746.0,57818.0,,,,,,,,,,,,,,,,,,,,,LADENBURG THALMANN FINANCIAL SERVICES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,21247.0,21247.0,,,,,,,99.0,,1286613,,,,,,,,,,,2011-05-06,455.0,HTML,147517.0,455.0,,,100250.0,148763.0,1246.0,,,,,,,455.0,,,,,,,,,,,,,LINCOLN EDUCATIONAL SERVICES CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6736.0,6736.0,,,,,,,,,1102993,,,,,,,,,,,2011-05-06,,HTML,24956.0,6736.0,,,22555.0,24956.0,,,,,,,,,,,,,,,,,,,,,LIVEPERSON INC,,,,,,,,,,,,,,,,,,,,,,,,,,
2,7813.0,7813.0,,,,,,,,,1059562,,,,,,,,,,,2011-05-06,152.0,HTML,10442.0,152.0,,,18656.0,10442.0,,,,,,,,152.0,57.0,,,,,,,,,,,,LMI AEROSPACE INC,,,,,,,,,,,,,,,,,,,,,,,,,,
3,65064.0,65064.0,,,,,,,214.0,,911002,,,,,,,,,,,2011-05-06,10826.0,HTML,359970.0,10826.0,,,120696.0,490676.0,10010.0,,,,,,,10826.0,10612.0,359970.0,,,,,,,,,,,LODGENET INTERACTIVE CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
4,725500000.0,434500000.0,,,,291000000.0,,,,,60751,,,,,,,,,,,2011-05-06,400000.0,XBRL,1350100000.0,400000.0,,,725900000.0,,,,,,,,,400000.0,400000.0,1350100000.0,,,,,,,,,,,LUBRIZOL Corp,,,,,,,,,,,,,,,,,,,,,,,,,,
5,26015.0,9385.0,,,,,,,257.0,1063.0,1391127,,,,,,,,,,,2011-05-06,257.0,HTML,35922.0,257.0,,,33162.0,38092.0,2170.0,,,,,,,257.0,,,,,,,,,,,,,"Limelight Networks, Inc.",,,,,16630.0,,,,,,,,,,,,,,,,,,,,,
6,471.0,471.0,,,,,,,,,1353209,,,,,,,,,,,2011-05-06,,HTML,,471.0,,,16274.0,,2491.0,,,,,,,,,,,,,,,,,,,,"LoopNet, Inc.",,,,,,95.0,,,,,,,,,,,,,,,,,,,,
7,24671.0,,,,8673.0,,,,431.0,,1038280,,,,,,,,,,,2011-05-06,4511.0,HTML,221425.0,4511.0,,,50266.0,316032.0,,,,,,,221425.0,4511.0,,,,,,,,,,,,,MAC-GRAY CORP,,,,,15998.0,,,,,,,,,,,,,,,,,,,,,
8,74287.0,33.0,,,,,,,,,912242,,,,,,,,,,,2011-05-06,,HTML,4107731.0,74287.0,,,74287.0,4360624.0,252893.0,,,,,,,,,,,,,,,,,,,,MACERICH CO,,,,,258613.0,,,,,,,,,,,,,,,,,,,,,
9,37471.0,27881.0,,,,,,,,,61339,,,,,,,,,,,2011-05-06,1667.0,HTML,362864.0,1667.0,,,51489.0,,,,,,,,,1667.0,1667.0,362864.0,,,,,,,,,,,MADISON GAS & ELECTRIC CO,,,,,9590.0,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,846901,,,,,,,,,,,2011-05-06,,HTML,2506505.0,,,,,2506505.0,,,,,,,,,,,,,,,,,,,,,LAKELAND BANCORP INC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6228.0,6228.0,,,,,,,,,825410,,,,,,,,,,,2011-05-06,18335.0,TEXT,,18335.0,,,49927.0,,1542.0,,,,,,,,,,,,,,,,,,,,LANDAUER INC,,,,,,,,,,,,,,,,,,,,18335.0,,,,,,
2,344163000.0,,,,,,,,,,1065049,,,,,,,,,,,2011-05-06,8500000.0,XBRL,2833708000.0,8500000.0,,,610046000.0,,,,,,,,,8500000.0,8500000.0,2833708000.0,,,,,,,,,,,LEAP WIRELESS INTERNATIONAL INC,,,,,,257383000.0,,,,,,,,,,,,,,,,,,,,
3,43470.0,22136.0,,,,21334.0,,,,,1138951,,,,,,,,,,,2011-05-06,,HTML,-11548.0,43470.0,,,43515.0,262.0,11810.0,,,,,,,,,,,,,,,,,,,,LEAPFROG ENTERPRISES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
4,23966.0,23966.0,,,,,,,,,58361,,,,,,,,,,,2011-05-06,76830.0,HTML,934324.0,76830.0,,,100796.0,1324242.0,,,,,,,,76830.0,76830.0,934324.0,,,,,,,,,,,"LEE ENTERPRISES, INC",,,,,,,,,,,,,,,,,,,,,,,,,,
5,631.0,631.0,,,,,,,,,1358831,,,,,,,,,,,2011-05-06,,HTML,339000.0,631.0,,,72955.0,517687.0,1263.0,,,,,,,,,339000.0,,,,,,,,,,,LEGACY RESERVES LP,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2653.0,,,,,,,,,,1132143,,,,,,,,,,,2011-05-06,278.0,HTML,2746.0,278.0,,,3987.0,7287.0,,,,,,,,278.0,278.0,2746.0,,,,,,,,,,,LEGEND INTERNATIONAL HOLDINGS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
7,329000000.0,329000000.0,,,,,,,,,794323,,,,,,,,,,,2011-05-06,180000000.0,XBRL,6268000000.0,180000000.0,,,956000000.0,,,,,,,,6268000000.0,180000000.0,,,,,,,,,,,,,LEVEL 3 COMMUNICATIONS INC,,,,,,66000000.0,,,,,,,,,,,,,,,,,,,,
8,1448000000.0,534000000.0,,,,914000000.0,,,,,1355096,,,,,,,,,,,2011-05-06,1292000000.0,XBRL,6158000000.0,1292000000.0,,,5107000000.0,,,,,,,,,,,6158000000.0,,53700000.0,53700000.0,53700000.0,,,,,,,LIBERTY MEDIA CORP,,,,,,141000000.0,,,,,,,,,,,,,,,,,,,,
9,7242.0,21846.0,,,,,,,27.0,,874396,,,,,,,,,,,2011-05-06,27.0,HTML,,27.0,,,51441.0,,14452.0,,,,,,,27.0,,,,,,,,,,,,,"LIFETIME BRANDS, INC",,,,,,,,,,,,,,,,,,,,,,,,,,
0,380.0,380.0,,,,,,,11.0,,920707,,,,,,,,,,,2011-05-06,11.0,HTML,,11.0,,,5544.0,,,,,,,,,11.0,,,,,,,,,,,,,"MAKEMUSIC, INC.",,,,,,,,,,,,,,,,,,,,,,,,,,
1,7304.0,1488.0,,,,5816.0,,,,,1401923,,,,,,,,,,,2011-05-06,,HTML,38902.0,7304.0,,,27382.0,38902.0,,,,,,,,,,,,,,,,,,,,,"MAP Pharmaceuticals, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
2,8341000000.0,8341000000.0,,,,,,,,,101778,,,,,,,,,,,2011-05-06,349000000.0,XBRL,7992000000.0,349000000.0,,,11782000000.0,,,,,,,,7992000000.0,349000000.0,,,,,,,,,,,,,MARATHON OIL CORP,,,,,,593000000.0,,,,,,,,,,,,,,,,,,,,
3,8128.0,,,,,,,,,,1260968,,,,,,,,,,,2011-05-06,28854.0,HTML,178323.0,28854.0,,,36982.0,312899.0,,,,,,,,,,178323.0,,,178323.0,178323.0,,,,,,,MARLIN BUSINESS SERVICES CORP,,,,,,,,,,,,,,,,,,,,28854.0,,,,,,
4,,,,,,,,,,,62709,,,,,,,,,,,2011-05-06,522000000.0,XBRL,2771000000.0,261000000.0,,,2889000000.0,,,,,,,,2771000000.0,261000000.0,261000000.0,,,,,,,,,,,,"MARSH & MCLENNAN COMPANIES, INC.",,,,,,,,,,,,,,,,,,,,261000000.0,,,,,,
5,33206.0,,,,,,,,,,799167,,,,,,,,,,,2011-05-06,,HTML,149573.0,33206.0,,,50363.0,149573.0,,,,,,,,,,,,,,,,,,,,,MARTEN TRANSPORT LTD,,,,,,,,,,,,,,,,,,,,,,,,,,
6,25360.0,,,,,,,,,,1091801,,,,,,,,,,,2011-05-06,,HTML,73849.0,25360.0,,,57092.0,77745.0,3896.0,,,,,,,,,,,,,,,,,,,,MARTHA STEWART LIVING OMNIMEDIA INC,,,,,,,,,,,,,,,,,,,,,,,,,,
7,35820000.0,35820000.0,,,,,,,,,63296,,,,,,,,,,,2011-05-06,10095000.0,XBRL,248445000.0,10095000.0,,,139675000.0,,,,,,,,,10095000.0,10095000.0,248445000.0,,,,,,,,,,,MATTHEWS INTERNATIONAL CORP,,,,,,47568000.0,,,,,,,,,,,,,,,,,,,,
8,30960.0,14909.0,,,,16051.0,,,,,928421,,,,,,,,,,,2011-05-06,,HTML,46721.0,30960.0,,,37706.0,46721.0,,,,,,,,,,,,,,,,,,,,,MATTSON TECHNOLOGY INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,700900000.0,700900000.0,,,,,,,,,63908,,,,,,,,,,,2011-05-06,1516400000.0,XBRL,10524300000.0,597300000.0,,,4254100000.0,,,,,,,,,919100000.0,919100000.0,10524300000.0,,,,,,,,,,,MCDONALDS CORP,,,,,,,,,,,,,597300000.0,,,,,,,597300000.0,,,,,,
0,200681000.0,85995000.0,,,,114686000.0,,,,,64279,,,,,,,185782000.0,74720000.0,,,2011-05-06,74720000.0,XBRL,485782000.0,74720000.0,,,431425000.0,,,,,,,,,74720000.0,74720000.0,485782000.0,,,,485782000.0,485782000.0,,,,,,MCMORAN EXPLORATION CO /DE/,74720000.0,74720000.0,,,,,,,,,,,,,,,300000000.0,,,,,,,,,
1,5908.0,,,,,,,,,,1000209,,,,,,,,,,,2011-05-06,,HTML,371981.0,5908.0,,,5908.0,371981.0,,,,,,,,,,,,,,,,,,,,,MEDALLION FINANCIAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
2,16319.0,23060.0,,,,,,,,,216539,,,,,,,,,,,2011-05-06,,HTML,658728.0,16319.0,,,97065.0,,,,,,,,,,,658728.0,,,,,,,,,,,MEDIA GENERAL INC,,,,,,74005.0,,,,,,,,,,,,,,,,,,,,
3,5332.0,4879.0,,,,,,,,,1011835,,,,,,,,,,,2011-05-06,,HTML,212987.0,5332.0,,,86252.0,214399.0,1412.0,,,,,,,,,,,,,,,,,,,,"MEDIVATION, INC.",,,,,453.0,,,,,,,,,,,,,,,,,,,,,
4,17945181.0,,,,,,,,,,1099590,,,,,,,,,,,2011-05-06,92513.0,XBRL,166592.0,92513.0,,,93892486.0,9735552.0,,,92513.0,,,,,92513.0,92513.0,166592.0,,,166592.0,166592.0,,,,,,,MERCADOLIBRE INC,92513.0,,,,,,,,,,,,,,,,,,,,,,,,,
5,822000000.0,822000000.0,,,,,,,,,1113256,,,,,,,,,,,2011-05-06,84000000.0,XBRL,948000000.0,84000000.0,,,1264000000.0,,,,,,,,,,,948000000.0,,,,,,,,,,,MERITOR INC,,,,,,357000000.0,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,65100,,,,,,,,,,,2011-05-06,4868.0,HTML,7113.0,4868.0,,,4868.0,609247.0,,,,,,,,,,7113.0,,,7113.0,7113.0,,,,,,,"MERRILL LYNCH & CO., INC.",,,,,,,,,,,,,,,,,,,,4868.0,,,,,,
7,12770.0,3442.0,,,,9328.0,,,,,1167294,,,,,,,,,,,2011-05-06,1427.0,HTML,28933.0,1427.0,,,24960.0,28933.0,,,,,,,,1427.0,1427.0,,,,,,,,,,,,MERU NETWORKS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
8,609160000.0,,,,,,,,,,1283699,,,,,,,,,,,2011-05-06,27536000.0,XBRL,4255064000.0,27536000.0,,,903724000.0,,,,,,,,4255064000.0,27536000.0,,,,,,,,,,,,,METROPCS COMMUNICATIONS INC,,,,,,25015000.0,,,,,,,,,,,,,,,,,,,,
9,27881000.0,27881000.0,,,,,,,,,1161728,,,,,,,,,,,2011-05-06,25167000.0,XBRL,362864000.0,22500000.0,,,51489000.0,368513000.0,,,,,,,,2667000.0,2667000.0,362864000.0,,,,,,,,,,,MGE ENERGY INC,,,,,,9590000.0,,,,,,,,,,,,,,22500000.0,,,,,,
0,698326000.0,,,,,,,,,,851968,,,,,,,,,,,2011-05-06,350588000.0,XBRL,1302994000.0,350588000.0,,,1048914000.0,,,,,,,,,350588000.0,350588000.0,1302994000.0,,,,,,,,,,,MOHAWK INDUSTRIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12736.0,12736.0,,,,,,,,,883981,,,,,,,,,,,2011-05-06,3875.0,HTML,64267.0,3875.0,,,49907.0,185724.0,,,,,,,,3875.0,3875.0,64267.0,,,,,,,,,,,MORTONS RESTAURANT GROUP INC,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4777.0,2814.0,,,,,,,,,1085770,,,,,,,,,,,2011-05-06,,HTML,31833.0,4777.0,,,31833.0,34949.0,3116.0,,,,,,,,,,,,,,,,,,,,MOVE INC,,,,,,,,,,,,,,,,,,,,,,,,,,
3,46984000.0,471000.0,,,,46513000.0,,,,,1408198,,,,,,,,,,,2011-05-06,10329000.0,XBRL,1109284000.0,10329000.0,,,378017000.0,,,,,,,,,10329000.0,10329000.0,1109284000.0,,,,,,,,,,,MSCI Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2805444000.0,,,,,,,,,,717423,,,,,,,,,,,2011-05-06,41000.0,XBRL,974392000.0,41000.0,,,3180961000.0,,,,,,,,,41000.0,41000.0,974392000.0,,,,,,,,,,,MURPHY OIL CORP /DE,,,,,,,,,,,,,,,,,,,,,,,,,,
5,161991.0,14887.0,,,,4231.0,,,352.0,,1469372,,,,,,,,,,,2011-05-06,352.0,HTML,1013727.0,352.0,,,341208.0,1013727.0,,,,,,,,352.0,,,,,,,,,,,,,Madison Square Garden Co,,,,,142873.0,,,,,,,,,,,,,,,,,,,,,
6,1731819.0,,,,,,,,,,1396440,,,,,,,,,,,2011-05-06,,HTML,206465582.0,1731819.0,,,1731819.0,206465582.0,,,,,,,,,,,,,,,,,,,,,Main Street Capital CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
7,13853.0,13853.0,,,,,,,,3433.0,1288741,,,,,,,,,,,2011-05-06,,HTML,49085.0,13853.0,,,38501.0,86172.0,37087.0,,,,,,,,,,,,,,,,,,,,McCormick & Schmicks Seafood Restaurants Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,790362,,,,,,,,,,,2011-05-06,,TEXT,339306.0,2374.0,,,2374.0,339306.0,,,,,,,,,,,,,,,,,,,,,NATIONAL BANCSHARES CORP /OH/,,,,,,2374.0,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,912382,,,,,,,,,,,2011-05-06,2625.0,HTML,13918.0,2625.0,,,2625.0,1389590.0,,,,,,,,,,13918.0,,,,,,,,,,,NATIONAL BANK OF INDIANAPOLIS CORP,,,,,,,,,,,,,,,,,,,,2625.0,,,,,,
0,138533000.0,138533000.0,,,,,,,,,789570,,,,,,,,,,,2011-05-06,,XBRL,12081108000.0,138533000.0,,,1172440000.0,,,,,,,,,,,12081108000.0,,,,,,,,,,,MGM Resorts International,,,,,,795732000.0,,,,,,,,,,,,,,,,,,,,
1,28504.0,17192.0,,,,,,,,,932111,,,,,,,,,,,2011-05-06,714.0,HTML,73215.0,714.0,,,67197.0,73215.0,,,,,,,,714.0,714.0,,,,,,,,,,,,MICREL INC,,,,,11312.0,,,,,,,,,,,,,,,,,,,,,
2,109856000.0,35575000.0,,,,74281000.0,,,,,310568,,,,,,,,,,,2011-05-06,4183000.0,XBRL,374025000.0,4183000.0,,,114039000.0,,,,,,,,,4183000.0,4183000.0,374025000.0,,,,,,,,,,,MICROSEMI CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
3,250.0,250.0,,,,,,,,,928576,,,,,,,,,,,2011-05-06,200.0,HTML,2865.0,200.0,,,511.0,,,,,,,,,200.0,200.0,2865.0,,,,,,,,,,,MIDAMERICAN ENERGY CO,,,,,,,,,,,,,,,,,,,,,,,,,,
4,90.0,827.0,,,,,,,,,1081316,,,,,,,,,,,2011-05-06,1606.0,HTML,30427.0,320.0,,,3802.0,32260.0,1833.0,,,,,,,1286.0,1286.0,,,,,,,,,,,,MIDAMERICAN ENERGY HOLDINGS CO /NEW/,,,,,583.0,,,,,,,,,,,,,,,320.0,,,,,,
5,250.0,250.0,,,,,,,,,1098296,,,,,,,,,,,2011-05-06,200.0,HTML,2865.0,200.0,,,511.0,,,,,,,,,200.0,200.0,2865.0,,,,,,,,,,,MIDAMERICAN FUNDING LLC,,,,,,,,,,,,,,,,,,,,,,,,,,
6,5170.0,5170.0,,,,,,,,,66004,,,,,,,,,,,2011-05-06,5243.0,HTML,133012.0,800.0,,,41668.0,,,,,,,,,4443.0,4443.0,133012.0,,,,,,,,,,,MIDDLESEX WATER CO,,,,,,,,,,,,,,,,,,,800.0,800.0,,,,,,
7,16051.0,10781.0,,,,,,,274.0,458.0,1224370,,,,,,,,,,,2011-05-06,274.0,HTML,45663.0,274.0,,,30028.0,45663.0,,,,,,,,274.0,,,,,,,,,,,,,"MINDSPEED TECHNOLOGIES, INC",,,,,5270.0,,,,,,,,,,,,,,,,,,,,,
8,1315000000.0,1315000000.0,,,,,,,,,66904,,,,,,,,,,,2011-05-06,2678000000.0,XBRL,18133000000.0,1243000000.0,,,6037000000.0,,,,,,,,18133000000.0,1435000000.0,,,,,,,,,,,,,MISSISSIPPI POWER CO,,,,,,493000000.0,,,,,,,,,,,,,,1243000000.0,,,,,,
9,34856000.0,34856000.0,,,,,,,,,1049502,,,,,,,,,,,2011-05-06,1511000.0,XBRL,,1511000.0,,,110052000.0,,,,,,,,,,,,,,,,,,,,,,MKS INSTRUMENTS INC,,,,,,35713000.0,,,,,,,,,,,,,,1511000.0,,,,,,
0,18912000.0,6523000.0,,,,12389000.0,,,,,874015,,,,,,,132895000.0,,,,2011-05-06,5645000.0,XBRL,132895000.0,5645000.0,,,105890000.0,,,,,,,,5720000.0,5645000.0,,132895000.0,,,,132895000.0,132895000.0,,,,,,ISIS PHARMACEUTICALS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,9216.0,9216.0,,,,,,,119.0,101.0,930553,,,,,,,,,,,2011-05-06,119.0,HTML,293375.0,119.0,,,113216.0,293375.0,,,,,,,,119.0,,,,,,,,,,,,,ISTA PHARMACEUTICALS INC,,,,,,2221.0,,,,,,,,,,,,,,,,,,,,
2,7793.0,7793.0,,,,,,,,,1120295,,,,,,,,,,,2011-05-06,,HTML,288033.0,7793.0,,,72832.0,288033.0,,,,,,,,,,,,,,,,,,,,,IXIA,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,1381197,,,,,,,,,,,2011-05-06,171398000.0,XBRL,,171398000.0,,,171398000.0,,,,,,,,,,,,,,,,,,,,,,"Interactive Brokers Group, Inc.",,,,,,,,,,,,,,,,,,,,171398000.0,,,,,,
4,80294.0,80294.0,,,,,,,,,1320934,,,,,,,,,,,2011-05-06,105125.0,HTML,228437.0,1598.0,,,245196.0,745673.0,43921.0,,,,,,228437.0,103527.0,,,,,,,,,,,,,"International Coal Group, Inc.",,,,,,,,,,,,,,,,,,,,1598.0,,,,,,
5,428265.0,269785.0,,,,158480.0,,,,,1446801,,,,,,,,,,,2011-05-06,,HTML,,428265.0,,,1185336.0,,,,,,,,,,,,,,,,,,,,,,"International Paintball Association, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,19617,46022000000.0,,,,,,,,,,2011-05-06,46022000000.0,XBRL,,46022000000.0,,,46022000000.0,,,,,,,,,,,,,,,,,,,,,,J P MORGAN CHASE & CO,,,,,,,,,,,,,,,,,,,,46022000000.0,,,,,,
7,35886.0,35886.0,,,,,,,,27.0,1009829,,,,,,,,,,,2011-05-06,,HTML,220998.0,35886.0,,,124910.0,220998.0,,,,,,,,,,,,,,,,,,,,,JAKKS PACIFIC INC,,,,,,,,,,,,,,,,,,,,,,,,,,
8,10877.0,32473.0,,,,,,,,,788329,,,,,,,,,,,2011-05-06,1333.0,HTML,14609.0,1333.0,,,127325.0,160410.0,169.0,,,,,,,1333.0,1333.0,14609.0,,,,,,,,,,,JOHNSON OUTDOORS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
9,161729.0,,,,,,,,,,815917,,,,,,,,,,,2011-05-06,,HTML,63971.0,161729.0,,,161729.0,8578465.0,,,,,,,,,,63971.0,,,,,,,,,,,JONES FINANCIAL COMPANIES LLLP,,,,,,,,,,,,,,,,,,,,,,,,,,
