,ACCOUNTSPAYABLEANDACCRUEDLIABILITIESCURRENT,ACCOUNTSPAYABLECURRENT,ACCOUNTSPAYABLEOTHERCURRENT,ACCOUNTSPAYABLERELATEDPARTIESCURRENT,ACCOUNTSPAYABLETRADECURRENT,ACCRUEDLIABILITIESCURRENT,BANKOVERDRAFTS,BRIDGELOAN,CAPITALLEASEOBLIGATIONSCURRENT,CAPITALLEASEOBLIGATIONSNONCURRENT,CIK,COMMERCIALPAPER,COMMERCIALPAPERNONCURRENT,CONSTRUCTIONLOAN,CONSTRUCTIONLOANNONCURRENT,CONVERTIBLEDEBTCURRENT,CONVERTIBLEDEBTNONCURRENT,CONVERTIBLELONGTERMNOTESPAYABLE,CONVERTIBLENOTESPAYABLECURRENT,CONVERTIBLESUBORDINATEDDEBTCURRENT,CONVERTIBLESUBORDINATEDDEBTNONCURRENT,DATE,DEBTCURRENT,EXTRACTCODE,FINALLONGTERM,FINALSHORTTERM,JUNIORSUBORDINATEDLONGTERMNOTES,JUNIORSUBORDINATEDNOTESCURRENT,LIABILITIESCURRENT,LIABILITIESNONCURRENT,LIABILITIESOTHERTHANLONGTERMDEBTNONCURRENT,LINESOFCREDITCURRENT,LOANSPAYABLECURRENT,LOANSPAYABLETOBANKCURRENT,LONGTERMCOMMERCIALPAPERCURRENT,LONGTERMCONSTRUCTIONLOANCURRENT,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONS,LONGTERMDEBTANDCAPITALLEASEOBLIGATIONSCURRENT,LONGTERMDEBTCURRENT,LONGTERMDEBTNONCURRENT,LONGTERMLINEOFCREDIT,LONGTERMLOANSFROMBANK,LONGTERMLOANSPAYABLE,LONGTERMNOTESANDLOANS,LONGTERMNOTESPAYABLE,LONGTERMPOLLUTIONCONTROLBOND,LONGTERMPOLLUTIONCONTROLBONDCURRENT,LONGTERMTRANSITIONBOND,LONGTERMTRANSITIONBONDCURRENT,MEDIUMTERMNOTESCURRENT,NAME,NOTESANDLOANSPAYABLECURRENT,NOTESPAYABLECURRENT,NOTESPAYABLETOBANKCURRENT,NOTESPAYABLETOBANKNONCURRENT,OTHERACCRUEDLIABILITIESCURRENT,OTHERLIABILITIESCURRENT,OTHERLOANSPAYABLECURRENT,OTHERLOANSPAYABLELONGTERM,OTHERLONGTERMDEBTCURRENT,OTHERLONGTERMDEBTNONCURRENT,OTHERLONGTERMNOTESPAYABLE,OTHERNOTESPAYABLECURRENT,OTHERSHORTTERMBORROWINGS,SECUREDDEBTCURRENT,SECUREDLONGTERMDEBT,SECURITIESSOLDUNDERAGREEMENTSTOREPURCHASE,SENIORLONGTERMNOTES,SENIORNOTESCURRENT,SHORTTERMBANKLOANSANDNOTESPAYABLE,SHORTTERMBORROWINGS,SHORTTERMNONBANKLOANSANDNOTESPAYABLE,SUBORDINATEDDEBTCURRENT,SUBORDINATEDLONGTERMDEBT,UNSECUREDDEBTCURRENT,UNSECUREDLONGTERMDEBT,WAREHOUSEAGREEMENTBORROWINGS
4,10632.0,4043.0,,,,6589.0,,,24.0,22.0,826773,,,,,,,,,,,2007-05-15,81.0,HTML,6214.0,81.0,,,10713.0,17305.0,,,,,,,,81.0,57.0,6214.0,,,,,,,,,,,BERLINER COMMUNICATIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
5,132698.0,104541.0,,,,,,,,,919467,,,,,,,,,,,2007-05-15,3532.0,HTML,1860898.0,3532.0,,,197449.0,2280738.0,20081.0,,,,,,,3532.0,3532.0,1860898.0,,,,,,,,,,,BERRY IOWA CORP,,,,,28157.0,,,,,,,,,,,,,,,,,,,,,
6,132698.0,104541.0,,,,,,,,,1114652,,,,,,,,,,,2007-05-15,3532.0,HTML,1860898.0,3532.0,,,197449.0,2280738.0,20081.0,,,,,,,3532.0,3532.0,1860898.0,,,,,,,,,,,BERRY PLASTICS ACQUISITION CORP III,,,,,28157.0,,,,,,,,,,,,,,,,,,,,,
7,132698.0,104541.0,,,,,,,,,919463,,,,,,,,,,,2007-05-15,3532.0,HTML,1860898.0,3532.0,,,197449.0,2280738.0,20081.0,,,,,,,3532.0,3532.0,1860898.0,,,,,,,,,,,BERRY PLASTICS CORP,,,,,28157.0,,,,,,,,,,,,,,,,,,,,,
8,132698.0,104541.0,,,,,,,,,1075621,,,,,,,,,,,2007-05-15,3532.0,HTML,1860898.0,3532.0,,,197449.0,2280738.0,20081.0,,,,,,,3532.0,3532.0,1860898.0,,,,,,,,,,,BERRY PLASTICS DESIGN CORP,,,,,28157.0,,,,,,,,,,,,,,,,,,,,,
9,132698.0,104541.0,,,,,,,,,919465,,,,,,,,,,,2007-05-15,3532.0,HTML,1860898.0,3532.0,,,197449.0,2280738.0,20081.0,,,,,,,3532.0,3532.0,1860898.0,,,,,,,,,,,BERRY PLASTICS HOLDING CORP,,,,,28157.0,,,,,,,,,,,,,,,,,,,,,
0,8081.0,54952.0,,,,,,,,2469.0,918964,,,,,,,,,,,2007-05-14,14227.0,HTML,108345.0,12334.0,,,115879.0,252100.0,,,,,,,,1893.0,1893.0,108345.0,,,,,,,,,,,INTERNATIONAL TEXTILE GROUP INC,,,,,,,,,,,,,,,,,,,,12334.0,,,,,,
1,2067.0,900.0,,,,1167.0,,,,,728249,,,,,,,,,,,2007-05-14,,HTML,3500.0,2067.0,,,3429.0,7006.0,34.0,,,,,,,,,3500.0,,,,,,,,,,,INTERPHASE CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
2,3134.0,3134.0,,,,,,,14.0,7.0,1036262,,,,,,,,,,,2007-05-14,14.0,TEXT,,14.0,,,7652.0,,,,,,,,,14.0,,,,,,,,,,,,,INTEST CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1000527.0,2893861.0,,,,2546299.0,,,,,944508,,,,,,,,,,,2007-05-14,26663.0,HTML,3949635.0,26663.0,,,5643151.0,11792900.0,,,,,,,,26663.0,26663.0,3949635.0,,,,,,,,,,,"INVENTURE GROUP, INC.",,,,,,,,,,,,,,,,,,,,,,,,,,
4,2095.0,2095.0,,,,,,,,1.0,1125001,,,,,,,,,,,2007-05-14,,HTML,9276.0,2095.0,,,6035.0,9276.0,,,,,,,,,,,,,,,,,,,,,IOMAI CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
5,26796.0,2585.0,,,,24211.0,,,,,1140184,,,,,,,,,,,2007-05-14,5242.0,HTML,711238.0,5242.0,,,32038.0,762522.0,,,,,,,,5242.0,5242.0,711238.0,,,,,,,,,,,IPAYMENT INC,,,,,,,,,,,,,,,,,,,,,,,,,,
6,331668.0,331668.0,,,,,,,,,888693,,,,,,,,,,,2007-05-14,,HTML,,331668.0,,,12415776.0,,,,,,,,,,,,,,,,,,,,,,ISCO INTERNATIONAL INC,,,,,,,,,,,,,,,,,,,,,,,,,,
7,16648386.0,16648386.0,,,,,,,,,1119190,,,,,,,,,,,2007-05-14,,HTML,2820861.0,16648386.0,,,46172472.0,48993333.0,,,,,,,23429.0,,,2820861.0,,,,,,,,,,,IWT TESORO CORP,,,,,,2071504.0,,,,,,,,,,,,,,,,,,,,
8,838807.0,,,,,,,,,,1371489,,,,,,,,,,,2007-05-14,,HTML,,838807.0,,,1416877.0,,,,,,,,,,,,,,,,,,,,,,Information Services Group Inc.,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,1071264,,,,,,,,,,,2007-05-14,,HTML,323315.0,1841.0,,,1841.0,323315.0,,,,,,,,,,,,,,,,,,,,,JACKSONVILLE BANCORP INC /FL/,,,,,,1841.0,,,,,,,,,,,,,,,,,,,,
0,132698.0,104541.0,,,,,,,,,1093665,,,,,,,,,,,2007-05-15,3532.0,HTML,1860898.0,3532.0,,,197449.0,2280738.0,20081.0,,,,,,,3532.0,3532.0,1860898.0,,,,,,,,,,,CARDINAL PACKAGING INC,,,,,28157.0,,,,,,,,,,,,,,,,,,,,,
1,43912.0,,,,,,,,,,1277856,,,,,,,,,,,2007-05-15,2365.0,HTML,260416.0,2365.0,,,46559.0,329096.0,2629.0,,,,,,,2365.0,2365.0,260416.0,,,,,,,,,,,CARDTRONICS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4358.0,,,,,,,,372.0,,1017813,,,,,,,,,,,2007-05-15,372.0,HTML,26510.0,372.0,,,18891.0,26510.0,,,,,,,,372.0,,,,,,,,,,,,,CAREGUIDE INC,,,,,417.0,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,1157648,,,,,,,,,,,2007-05-15,,TEXT,187676737.0,,,,,187676737.0,,,,,,,,,,,,,,,,,,,,,CAROLINA NATIONAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
4,385.0,1683.0,,,,1846.0,,,,202.0,718007,,,,,,,,,,,2007-05-15,707.0,HTML,,707.0,,,8192.0,,,,,,,,,707.0,,,,,,,,,,,,,CARRINGTON LABORATORIES INC /TX/,,,,,,,,,,,,,,,,,,,,,,,,,,
5,1349328.0,,,,1349328.0,,,,,,861050,,,,,,,,,,,2007-05-15,399247.0,HTML,19405889.0,399247.0,,,27642772.0,47048661.0,,,399247.0,,,,,399247.0,399247.0,19405889.0,,,,,,,,,,,CASH SYSTEMS INC,399247.0,,,,,,,,,,,,,,,,,,,,,,,,,
6,1043.0,,,,,,,,,,1297587,,,,,,,,,,,2007-05-15,,HTML,44801.0,1043.0,,,1043.0,44801.0,,,,,,,,,,,,,,,,,,,,,CB RICHARD ELLIS REALTY TRUST,,,,,,,,,,,,,,,,,,,,,,,,,,
7,27565.0,,,,,,,,,,1330969,,,,,,,,,,,2007-05-15,,HTML,1366898.0,27565.0,,,27565.0,1366898.0,,,,,,,,,,,,,,,,,,,,,CBRE Realty Finance Inc,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,731122,,,,,,,,,,,2007-05-15,28316.0,TEXT,11294.0,28316.0,,,28316.0,213950.0,,,,,,,,,,11294.0,,,11294.0,11294.0,,,,,,,CCFNB BANCORP INC,,,,,,,,,,,,,,,,,,,,28316.0,,,,,,
9,992.0,,,,,,,,,,1266605,,,,,,,,,,,2007-05-15,,HTML,11276.0,992.0,,,1127.0,,366.0,,,,,,,,,11276.0,,,,,,,,,,,CCH II CAPITAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
0,6546.0,3174.0,,,,3372.0,,,6.0,,926617,,,,,,,,,,,2007-05-15,6.0,HTML,34043.0,6.0,,,6567.0,34043.0,,,,,,,,6.0,,,,,,,,,,,,,CIPHERGEN BIOSYSTEMS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,15910.0,4747.0,,,,11163.0,,,,,1171079,,,,,,,,,,,2007-05-15,,HTML,159694.0,15910.0,,,17260.0,182406.0,5452.0,,,,,,,,,159694.0,,,,,,,,,,,CIRCUS & ELDORADO JOINT VENTURE,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,1277254,,,,,,,,,,,2007-05-15,4947.0,HTML,246220.0,4947.0,,,6046.0,246220.0,,,,,,,,,,,,,,,,,,,,,CITIZENS BANCORP OF VIRGINIA INC,,,,,,1099.0,,,,,,,4846.0,,,,,,,4947.0,,,,,,
3,,,,,,,,,,,813640,,,,,,,,,,,2007-05-15,,HTML,308663.0,3248.0,,,3248.0,308663.0,,,,,,,,,,,,,,,,,,,,,CITIZENS BANCSHARES CORP /GA/,,,,,,3248.0,,,,,,,,,,,,,,,,,,,,
4,,,,,,,,,,,714980,,,,,,,,,,,2007-05-15,1480.0,TEXT,24575.0,1480.0,,,7419.0,379397.0,,,,,,,,,,24575.0,,,,,,,,,,,CITY NATIONAL BANCSHARES CORP,,,,,,5939.0,,,,,,,,,,,,,,1480.0,,,,,,
5,23.0,23.0,,,,,,,,,949428,,,,,,,,,,,2007-05-15,,TEXT,,23.0,,,270.0,,,,,,,,,,,,,,,,,,,,,,CLEAN DIESEL TECHNOLOGIES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2855.0,2855.0,,,,,,,,,1285551,,,,,,,,,,,2007-05-15,1250.0,HTML,755038.0,1250.0,,,105775.0,803293.0,48255.0,,,,,,,1250.0,1250.0,,,,,,,,,,,,CLEARWIRE CORP,,,,,,13736.0,,,,,,,,,,,,,,,,,,,,
7,224876.0,224876.0,,,,,,,,,317438,,,,,,,,,,,2007-05-15,,HTML,580031.0,224876.0,,,390031.0,580031.0,,,,,,,,,,,,,,,,,,,,,"CLX INVESTMENT COMPANY, INC.",,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,1113336,,,,,,,,,,,2007-05-15,,TEXT,253099242.0,3420906.0,,,3420906.0,253099242.0,,,,,,,,,,,,,,,,,,,,,CNB FINANCIAL SERVICES INC,,,,,,3420906.0,,,,,,,,,,,,,,,,,,,,
9,17424.0,13661.0,,,,3763.0,,,,,728303,,,,,,,,,,,2007-05-15,,HTML,,17424.0,,,17551.0,,,,,,,,,,,,,,,,,,,,,,COAST DISTRIBUTION SYSTEM INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,266.79999999999995,83.1,,,,,,,,,1383312,,,,,,,,,,,2007-05-15,331.0,HTML,440.0,331.0,,,1367.0,1900.0,50.3,,,,,,,,,440.0,,,,,,,,,,,"BROADRIDGE FINANCIAL SOLUTIONS, INC.",,,,,183.7,,,,,,,,,,,,,,,331.0,,,,,,
1,7029.0,104617.0,,,,9199.0,,,1076.0,,1266700,,,,,,,,,,,2007-05-15,3157.0,HTML,512873.0,3157.0,,,142003.0,526925.0,14052.0,,,,,,,3157.0,,,,,,,,,,,,,BRODER BROS CO,,,,,,,,,,,,,,,,,,,,,,,,,,
2,8153164.0,1316747.0,,,,6836417.0,,,,,1308711,,,,,,,,,,,2007-05-15,,HTML,109706915.0,8153164.0,,,8153164.0,109706915.0,,,,,,,,,,,,,,,,,,,,,"Behringer Harvard Opportunity REIT I, Inc.",,,,,,,,,,,,,,,,,,,,,,,,,,
3,3734.0,3734.0,,,,,,,,,1381786,,,,,,,,,,,2007-05-15,,TEXT,,3734.0,,,7639.0,,,,,,,,,,,,,,,,,,,,,,Bering Growth CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
4,132698.0,104541.0,,,,,,,,,1381517,,,,,,,,,,,2007-05-15,3532.0,HTML,1860898.0,3532.0,,,197449.0,2280738.0,20081.0,,,,,,,3532.0,3532.0,1860898.0,,,,,,,,,,,Berry Plastics Acquisition CORP IX,,,,,28157.0,,,,,,,,,,,,,,,,,,,,,
5,132698.0,104541.0,,,,,,,,,1381511,,,,,,,,,,,2007-05-15,3532.0,HTML,1860898.0,3532.0,,,197449.0,2280738.0,20081.0,,,,,,,3532.0,3532.0,1860898.0,,,,,,,,,,,Berry Plastics Acquisition CORP V,,,,,28157.0,,,,,,,,,,,,,,,,,,,,,
6,132698.0,104541.0,,,,,,,,,1381512,,,,,,,,,,,2007-05-15,3532.0,HTML,1860898.0,3532.0,,,197449.0,2280738.0,20081.0,,,,,,,3532.0,3532.0,1860898.0,,,,,,,,,,,Berry Plastics Acquisition CORP VII,,,,,28157.0,,,,,,,,,,,,,,,,,,,,,
7,132698.0,104541.0,,,,,,,,,1381513,,,,,,,,,,,2007-05-15,3532.0,HTML,1860898.0,3532.0,,,197449.0,2280738.0,20081.0,,,,,,,3532.0,3532.0,1860898.0,,,,,,,,,,,Berry Plastics Acquisition CORP VIII,,,,,28157.0,,,,,,,,,,,,,,,,,,,,,
8,132698.0,104541.0,,,,,,,,,1381518,,,,,,,,,,,2007-05-15,3532.0,HTML,1860898.0,3532.0,,,197449.0,2280738.0,20081.0,,,,,,,3532.0,3532.0,1860898.0,,,,,,,,,,,Berry Plastics Acquisition CORP X,,,,,28157.0,,,,,,,,,,,,,,,,,,,,,
9,132698.0,104541.0,,,,,,,,,1381519,,,,,,,,,,,2007-05-15,3532.0,HTML,1860898.0,3532.0,,,197449.0,2280738.0,20081.0,,,,,,,3532.0,3532.0,1860898.0,,,,,,,,,,,Berry Plastics Acquisition CORP XI,,,,,28157.0,,,,,,,,,,,,,,,,,,,,,
0,148000.0,964000.0,,,,,,,32000.0,11000.0,826326,,,,,,,,,,,2007-05-15,32000.0,TEXT,2025000.0,32000.0,,,2014000.0,2025000.0,,,,,,,,32000.0,,,,,,,,,,,,,ARC WIRELESS SOLUTIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,6529365.0,2722303.0,,,,3807062.0,,,,,812482,,,,,,,,,,,2007-05-15,11202261.0,HTML,200000.0,11202261.0,,,100000.0,200000.0,,,,,,,,,,,,,,,,,,,,,ARCHON CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
2,4285.0,0.0,,,281.0,,,,,,779544,,,,,,,,,,,2007-05-15,,HTML,13864.0,4285.0,,,8787.0,13864.0,,,,,,,,,,,,,,,,,,,,,ARK RESTAURANTS CORP,,,,,4004.0,,,,,,,,,,,,,,,,,,,,,
3,4567.0,1865.0,,,,2702.0,,,,,1080029,,,,,,,,,,,2007-05-15,,HTML,14716.0,4567.0,,,6947.0,14716.0,,,,,,,,,,,,,,,,,,,,,ASCENDANT SOLUTIONS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
4,6148.0,85437.0,,,,52013.0,,,,,802967,,,,,,,,,,,2007-05-15,,HTML,289737.0,6148.0,,,138213.0,,,,,,,,,,,289737.0,,,,,,,,,,,ASSOCIATED MATERIALS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
5,5769361.0,,,,,,,,,244566.0,8497,,,,,,,,,,,2007-05-15,,HTML,101144558.0,5769361.0,,,5769361.0,101144558.0,,,,,,,,,,,,,,,,,,,,,ASSURANCEAMERICA CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,1001258,,,,,,,,,,,2007-05-15,,HTML,392330000.0,,,,,392330000.0,,,,,,,,,,,,,,,,,,,,,ASTA FUNDING INC,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,1284077,,,,,,,,,,,2007-05-15,,HTML,796005.0,6304.0,,,6304.0,796005.0,,,,,,,,,,,,,,,,,,,,,ATLANTIC COAST FEDERAL CORP,,,,,,6304.0,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,812805,,,,,,,,,,,2007-05-15,,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,ATLANTIS BUSINESS DEVELOPMENT CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
9,38800.0,,,,,,,,,,811828,,,,,,,,,,,2007-05-15,2346.0,HTML,202023.0,2346.0,,,41146.0,256793.0,,,,,,,,2346.0,2346.0,202023.0,,,,,,,,,,,ATLANTIS PLASTICS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,1037189,,,,,,,,,,,2007-05-14,,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,SMITH BARNEY WESTPORT FUTURES FUND LP,,,,,,,,,,,,,,,,,,,,,,,,,,
1,493.0,1434.0,,,,819.0,,,,,1029744,,,,,,,,,,,2007-05-14,,HTML,4944.0,493.0,,,4540.0,4991.0,47.0,,,,,,,,,,,,,,,,,,,,SONIC FOUNDRY INC,,,,,,,,,,,,,,,,,,,,,,,,,,
2,,,,,,,,,,,1120427,,,,,,,,,,,2007-05-14,,HTML,247617248.0,,,,,247617248.0,,,,,,,,,,,,,,,,,,,,,SONOMA VALLEY BANCORP,,,,,,,,,,,,,,,,,,,,,,,,,,
3,1069002.0,,,,,,,,,,714284,,,,,,,,,,,2007-05-14,,HTML,,1069002.0,,,6439550.0,,,,,,,,,,,,,,,,,,,,,,SORL Auto Parts Inc,,,,,479266.0,,,,,,,,,,,,,,,,,,,,,
4,70759739.0,,,70759739.0,,,,,,,857957,,,,,,,,,,,2007-05-14,,HTML,70759739.0,70759739.0,,,70759739.0,70759739.0,,,,,,,,,,,,,,,,,,,,,SOUTH HERTFORDSHIRE UNITED KINGDOM FUND LTD,,,,,,,,,,,,,,,,,,,,,,,,,,
5,803725.0,,,,,,,,,,916907,,,,,,,,,,,2007-05-14,,HTML,340108894.0,803725.0,,,803725.0,340108894.0,,,,,,,,,,,,,,,,,,,,,SOUTHERN MISSOURI BANCORP INC,,,,,,,,,,,,,,,,,,,,,,,,,,
6,,,,,,,,,,,847320,,,,,,,,,,,2007-05-14,,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,SOUTHWEST OIL & GAS INCOME FUND IX-A LP,,,,,,,,,,,,,,,,,,,,,,,,,,
7,,,,,,,,,,,808028,,,,,,,,,,,2007-05-14,,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,SOUTHWEST OIL & GAS INCOME FUND VII A L P,,,,,,,,,,,,,,,,,,,,,,,,,,
8,,,,,,,,,,,825881,,,,,,,,,,,2007-05-14,,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,SOUTHWEST OIL & GAS INCOME FUND VIII-A L P,,,,,,,,,,,,,,,,,,,,,,,,,,
9,,,,,,,,,,,859905,,,,,,,,,,,2007-05-14,,FAILED,,,,,,,,,,,,,,,,,,,,,,,,,,,SOUTHWEST OIL & GAS INCOME FUND X-A LP,,,,,,,,,,,,,,,,,,,,,,,,,,
0,992.0,,,,,,,,,,1266604,,,,,,,,,,,2007-05-15,,HTML,11276.0,992.0,,,1127.0,,366.0,,,,,,,,,11276.0,,,,,,,,,,,CCH II LLC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,969.0,,,,,,,,,,1271834,,,,,,,,,,,2007-05-15,,HTML,8825.0,969.0,,,1100.0,,366.0,,,,,,,,,8825.0,,,,,,,,,,,CCO HOLDINGS CAPITAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
2,969.0,,,,,,,,,,1271833,,,,,,,,,,,2007-05-15,,HTML,8825.0,969.0,,,1100.0,,366.0,,,,,,,,,8825.0,,,,,,,,,,,CCO HOLDINGS LLC,,,,,,,,,,,,,,,,,,,,,,,,,,
3,,,,,,,,,,,926865,,,,,,,,,,,2007-05-15,,HTML,338035.0,,,,,338035.0,,,,,,,,,,,,,,,,,,,,,CECIL BANCORP INC,,,,,,,,,,,,,,,,,,,,,,,,,,
4,24937.0,,,,,,,,,,3197,,,,,,,,,,,2007-05-15,1370.0,HTML,67100.0,8459.0,,,38053.0,67100.0,,,,,,,,,,,,,,,,,,,,,CECO ENVIRONMENTAL CORP,,,,,,,,,,,,,,,,,,,,8459.0,,,,,,
5,,,,,,,,,,,1099932,,,,,,,,,,,2007-05-15,16901.0,HTML,20000.0,16901.0,,,16901.0,867646.0,,,,,,,,,,20000.0,,,20000.0,20000.0,,,,,,,CENTRA FINANCIAL HOLDINGS INC,,,,,,,,,,,,,,,,,,,,16901.0,,,,,,
6,,,,,,,,,,,804561,,,,,,,,,,,2007-05-15,,HTML,420951870.0,,,,,420951870.0,,,,,,,,,,,,,,,,,,,,,CENTRAL VIRGINIA BANKSHARES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
7,497000.0,497000.0,,,,,,,,,19161,,,,,,,,,,,2007-05-15,114000.0,HTML,14026000.0,114000.0,,,10184000.0,,,,,,,,,114000.0,114000.0,14026000.0,,,,3073000.0,3073000.0,,,,,,CHAMPION PARTS INC,,,,,,,,,,,,,,,,,,,,,,,,,,
8,16212.0,16212.0,,,,,,,179.0,491.0,1013696,,,,,,,,,,,2007-05-15,13522.0,HTML,,13522.0,,,35278.0,,1338.0,,,,,,,179.0,,,,,,,,,,,,,CHANNELL COMMERCIAL CORP,,,,,,946.0,,,,,,,,,,,,,,,,,,,,
9,1346.0,,,,,,,,,,1085475,,,,,,,,,,,2007-05-15,,HTML,18866.0,1346.0,,,1466.0,,366.0,,,,,,,,,18866.0,,,,,,,,,,,CHARTER COMMUNICATIONS HOLDINGS CAPITAL CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1346.0,,,,,,,,,,1085476,,,,,,,,,,,2007-05-15,,HTML,18866.0,1346.0,,,1466.0,,366.0,,,,,,,,,18866.0,,,,,,,,,,,CHARTER COMMUNICATIONS HOLDINGS LLC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,,,,,,,,,,,1355786,,,,,,,,,,,2007-05-15,,HTML,355392.0,1242.0,,,1242.0,355392.0,,,,,,,,,,,,,,,,,,,,,"CHICOPEE BANCORP, INC.",,,,,,1242.0,,,,,,,,,,,,,,,,,,,,
2,997865.0,93016.0,,,,,,,,,1166389,,,,,,,,,,,2007-05-15,,HTML,,997865.0,,,2649858.0,,,,,,,,,,,,,,,,,,,,,,CHINA AGRITECH INC,,,,,,,,,,,,,,,,,,,,,,,,,,
3,17791.0,,,,237444.0,,,,,,1328790,,,,,,,,,,,2007-05-15,,HTML,737983.0,17791.0,,,17791.0,737983.0,,,,,,,,,,,,,,,,,,,,,CHINA MEDICINE CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
4,744.0,4492.0,,,,,,,,,1260625,,,,,,,,,,,2007-05-15,,HTML,82390.0,744.0,,,21227.0,82390.0,,,,,,,,,,,,,,,,,,,,,"CHINA SECURITY & SURVEILLANCE TECHNOLOGY, INC.",,,,,,,,,,,,,,,,,,,,,,,,,,
5,,,,,,,,,,,803164,,,,,,,,,,,2007-05-15,,HTML,410525.0,,,,,410525.0,,,,,,,,,,,,,,,,,,,,,CHOICEONE FINANCIAL SERVICES INC,,,,,,,,,,,,,,,,,,,,,,,,,,
6,10277975.0,10277975.0,,,,,,,,,878004,,,,,,,,,,,2007-05-15,14182155.0,TEXT,,14182155.0,,,62014429.0,,,,,,,,,14182155.0,14182155.0,,,,,,,,,,,,CHUGACH ELECTRIC ASSOCIATION INC,,,,,,,,,,,,,,,,,,,,,,,,,,
7,48.0,2280.0,,,,,,,,,945384,,,,,,,,,,,2007-05-15,2819.0,HTML,8623.0,2819.0,,,33.0,8623.0,,,,,,,,,,,,,,,,,,,,,CICERO INC,,,,,,,,,,,,,,,,,,,,2819.0,,,,,,
8,162000.0,162000.0,,,,,,,,,786620,,,,,,,,,,,2007-05-15,25000.0,HTML,1563000.0,25000.0,,,1133000.0,1563000.0,,,,,,,,25000.0,25000.0,,,,,,,,,,,,CIMETRIX INC,25000.0,25000.0,,,,,,,,,,,,,,,,,,,,,,,,
9,170218.0,,,,,,,,3765.0,111194.0,1173463,,,,,,,,,,,2007-05-15,17812.0,HTML,922694.0,17812.0,,,90940.0,1996947.0,2272.0,,,,,,,17812.0,14047.0,922694.0,,,,,,,,,,,CINEMARK INC,,,,,,185341.0,,,,,,,,,,,,,,,,,,,,
0,,,,,,,,,,,1179500,,,,,,,,,,,2007-05-15,,HTML,408977.0,,,,,408977.0,,,,,,,,,,,,,,,,,,,,,COMMUNITY FIRST INC,,,,,,,,,,,,,,,,,,,,,,,,,,
1,12933.0,,,,,,,,,,22912,,,,,,,,,,,2007-05-15,440.0,TEXT,77003.0,440.0,,,32962.0,77003.0,,,,,,,,440.0,440.0,,,,,,,,,,,,COMPUDYNE CORP,440.0,440.0,,,,,,,,,,,,,,,,,,,,,,,,
2,136378.0,,,,,,,,,1320.0,1098690,,,,,,,,,,,2007-05-15,526.0,HTML,800122.0,526.0,,,179545.0,1081341.0,,,,,,,,526.0,526.0,800122.0,,,,,,,,,,,CONCENTRA OPERATING CORP,,,,,,,,,,,,,,,,,,,,,,,,,,
3,983.0,983.0,,,,,,,,,352983,,,,,,,,,,,2007-05-15,,HTML,,983.0,,,983.0,,,,,,,,,,,,,,,,,,,,,,CONSOLIDATED CAPITAL INSTITUTIONAL PROPERTIES,,,,,,,,,,,,,,,,,,,,,,,,,,
4,5460.0,80656.0,,886.0,,,,,,,29806,,,,,,,,,,,2007-05-15,2220.0,HTML,393530.0,2220.0,,,121218.0,546360.0,,,,,,,,,,393530.0,,,,,,,,,,,CONSTAR INTERNATIONAL INC,,,,,3017.0,,,,,,,,,,,,,,,2220.0,,,,,,
